Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Portland St,2-0-0,100.0%,16.0,6.8,1-0-0,100.0%,-8.0,6.5,2-0-0,100.0%,0.5,+6.8,0-0-0,0.0%,47.0,--,1-0-0,100.0%,9.0,+7.0,2-0-0,100.0%,0.5,6.8,1-0-0,100.0%,-8.0,6.5,1-0-0,100.0%,9.0,7.0,0-0-0,0.0%,47.0,--,,,,,,,,,1-0-0,100.0%,28.0,+7.0,,,,,0-0-0,0.0%,47.0,--
CS Bakersfld,2-0-1,100.0%,19.8,6.5,1-0-1,100.0%,-4.0,1.3,1-0-1,100.0%,2.5,+8.5,0-0-0,0.0%,69.0,--,2-0-0,100.0%,11.5,+9.8,0-0-1,0.0%,-13.0,0.0,0-0-1,0.0%,-13.0,0.0,2-0-0,100.0%,11.5,9.8,2-0-0,100.0%,30.7,+9.8,,,,,,,,,1-0-0,100.0%,43.5,+17.0,,,,,1-0-0,100.0%,37.0,+2.5
IPFW,3-0-0,100.0%,21.5,5.8,1-0-0,100.0%,-7.0,4.5,0-0-0,0.0%,52.0,--,1-0-0,100.0%,22.0,+9.0,2-0-0,100.0%,6.0,+4.3,1-0-0,100.0%,-7.0,4.5,1-0-0,100.0%,-7.0,4.5,2-0-0,100.0%,20.5,6.5,2-0-0,100.0%,31.0,+6.5,,,,,,,,,2-0-0,100.0%,31.0,+6.5,,,,,3-0-0,100.0%,11.3,+5.8
NW State,3-0-0,100.0%,14.8,9.7,,,,,1-0-0,100.0%,19.5,+6.5,2-0-0,100.0%,18.0,+8.0,1-0-0,100.0%,-21.0,+13.0,3-0-0,100.0%,-13.0,9.7,3-0-0,100.0%,-13.0,9.7,,,,,0-0-0,0.0%,56.5,--,,,,,,,,,2-0-0,100.0%,22.5,+9.8,1-0-0,100.0%,-16.0,9.5,2-0-0,100.0%,11.7,+11.3
NC-Grnsboro,2-0-0,100.0%,13.7,2.3,1-0-0,100.0%,9.0,3.5,2-0-0,100.0%,13.7,+2.3,0-0-0,0.0%,45.0,--,1-0-0,100.0%,-13.0,+1.0,1-0-0,100.0%,-13.0,1.0,1-0-0,100.0%,-13.0,1.0,1-0-0,100.0%,9.0,3.5,1-0-0,100.0%,27.0,+3.5,,,,,,,,,1-0-0,100.0%,16.0,+1.0,,,,,,,,
Nevada,4-0-0,100.0%,20.5,10.1,2-0-0,100.0%,21.0,12.0,2-0-0,100.0%,13.0,+4.5,,,,,3-0-0,100.0%,22.0,+11.7,,,,,,,,,4-0-0,100.0%,20.5,10.1,4-0-0,100.0%,20.5,+10.1,,,,,,,,,1-0-0,100.0%,10.0,+3.5,1-0-0,100.0%,30.0,13.0,2-0-0,100.0%,28.0,+15.8
E Kentucky,3-0-0,100.0%,10.0,12.7,2-0-0,100.0%,-4.5,12.5,1-0-0,100.0%,24.5,+13.0,1-0-0,100.0%,20.0,+13.0,2-0-0,100.0%,-4.5,+12.5,3-0-0,100.0%,3.7,12.7,2-0-0,100.0%,-4.5,12.5,1-0-0,100.0%,20.0,13.0,0-0-0,0.0%,29.0,--,,,,,,,,,1-0-0,100.0%,24.5,+13.0,,,,,2-0-0,100.0%,-4.5,+12.5
Grambling St,2-0-0,100.0%,8.0,11.8,1-0-0,100.0%,-2.0,22.0,0-0-0,0.0%,50.0,--,1-0-0,100.0%,-24.0,+1.5,1-0-0,100.0%,-2.0,+22.0,2-0-0,100.0%,-13.0,11.8,2-0-0,100.0%,-13.0,11.8,,,,,0-0-0,0.0%,50.0,--,,,,,,,,,0-0-0,0.0%,50.0,--,1-0-0,100.0%,-24.0,1.5,2-0-0,100.0%,-13.0,+11.8
Memphis,3-0-0,100.0%,12.7,7.8,2-0-0,100.0%,7.0,6.0,3-0-0,100.0%,12.7,+7.8,,,,,2-0-0,100.0%,15.0,+9.5,1-0-0,100.0%,6.0,7.5,1-0-0,100.0%,6.0,7.5,2-0-0,100.0%,16.0,8.0,2-0-0,100.0%,16.0,+8.0,,,,,,,,,1-0-0,100.0%,24.0,+11.5,,,,,,,,
St Bonavent,4-0-0,100.0%,12.8,3.8,3-0-0,100.0%,14.0,3.0,2-0-0,100.0%,11.5,+3.8,,,,,3-0-0,100.0%,12.3,+3.0,2-0-0,100.0%,9.0,3.8,,,,,4-0-0,100.0%,12.8,3.8,2-0-0,100.0%,16.5,+3.8,,,,,,,,,,,,,1-0-0,100.0%,9.0,6.0,2-0-0,100.0%,14.0,+3.8
TX-Pan Am,5-0-0,100.0%,8.2,12.1,2-0-0,100.0%,2.5,10.5,2-0-0,100.0%,-5.0,+4.3,1-0-0,100.0%,18.5,+16.0,3-0-0,100.0%,10.7,+13.8,3-0-0,100.0%,-12.0,12.3,3-0-0,100.0%,-12.0,12.3,2-0-0,100.0%,17.5,11.8,0-0-0,0.0%,50.0,--,1-0-0,100.0%,25.0,+18.0,2-0-0,100.0%,-8.0,+17.0,1-0-0,100.0%,30.0,+5.5,2-0-0,100.0%,-8.0,17.0,0-0-0,0.0%,50.0,--
Idaho St,4-0-0,100.0%,4.4,11.4,1-0-0,100.0%,-7.0,11.0,2-0-0,100.0%,2.5,+13.3,1-0-0,100.0%,9.0,+17.5,2-0-0,100.0%,5.5,+8.5,4-0-0,100.0%,-0.5,11.4,4-0-0,100.0%,-0.5,11.4,,,,,0-0-0,0.0%,24.0,--,,,,,2-0-0,100.0%,-3.5,+9.5,1-0-0,100.0%,18.0,+15.5,2-0-0,100.0%,-3.5,9.5,0-0-0,0.0%,24.0,--
Davidson,2-0-0,100.0%,17.7,0.5,1-0-0,100.0%,6.0,0.5,1-0-0,100.0%,23.5,+0.5,,,,,2-0-0,100.0%,6.0,+0.5,1-0-0,100.0%,6.0,0.5,,,,,2-0-0,100.0%,6.0,0.5,1-0-0,100.0%,23.5,+0.5,,,,,,,,,1-0-0,100.0%,23.5,+0.5,,,,,1-0-0,100.0%,6.0,+0.5
Utah,4-0-0,100.0%,25.5,8.3,2-0-0,100.0%,18.0,10.0,3-0-0,100.0%,22.3,+9.2,,,,,3-0-0,100.0%,20.3,+5.2,,,,,1-0-0,100.0%,-5.0,2.5,3-0-0,100.0%,35.7,10.2,3-0-0,100.0%,35.7,+10.2,,,,,,,,,2-0-0,100.0%,33.0,+6.5,,,,,1-0-0,100.0%,35.0,+5.5
NC A&T,3-0-0,100.0%,10.0,10.8,1-0-0,100.0%,-16.0,10.5,2-0-0,100.0%,18.7,+11.0,2-0-0,100.0%,2.0,+11.0,1-0-0,100.0%,-16.0,+10.5,3-0-0,100.0%,-4.0,10.8,3-0-0,100.0%,-4.0,10.8,,,,,0-0-0,0.0%,52.0,--,,,,,,,,,2-0-0,100.0%,18.7,+11.0,,,,,1-0-0,100.0%,-16.0,+10.5
Auburn,3-0-1,100.0%,28.0,12.1,,,,,2-0-0,100.0%,42.0,+19.0,,,,,2-0-1,100.0%,20.3,+5.0,,,,,1-0-0,100.0%,5.0,10.5,2-0-1,100.0%,35.7,12.7,2-0-1,100.0%,35.7,+12.7,,,,,,,,,2-0-0,100.0%,42.0,+19.0,1-0-1,100.0%,14.0,5.3,1-0-1,100.0%,14.0,+5.3
IL-Chicago,2-0-0,100.0%,27.3,12.0,1-0-0,100.0%,12.0,18.0,0-0-0,0.0%,48.0,--,0-0-0,0.0%,58.0,--,2-0-0,100.0%,1.5,+12.0,1-0-0,100.0%,-9.0,6.0,2-0-0,100.0%,1.5,12.0,,,,,1-0-0,100.0%,39.3,+18.0,,,,,,,,,1-0-0,100.0%,32.3,+6.0,,,,,2-0-0,100.0%,20.3,+12.0
Kent St,1-0-1,100.0%,8.7,1.0,1-0-0,100.0%,4.0,2.0,1-0-1,100.0%,-9.5,+1.0,,,,,0-0-1,0.0%,11.0,0.0,1-0-1,100.0%,-9.5,1.0,0-0-1,0.0%,-23.0,0.0,1-0-0,100.0%,4.0,2.0,0-0-0,0.0%,45.0,--,,,,,,,,,0-0-1,0.0%,11.0,0.0,,,,,0-0-0,0.0%,45.0,--
LA Tech,2-0-0,100.0%,22.5,12.5,1-0-0,100.0%,15.0,16.5,1-0-0,100.0%,26.7,+16.5,,,,,2-0-0,100.0%,21.0,+12.5,1-0-0,100.0%,15.0,16.5,1-0-0,100.0%,15.0,16.5,1-0-0,100.0%,10.0,8.5,0-0-0,0.0%,32.5,--,,,,,,,,,0-0-0,0.0%,32.5,--,1-0-0,100.0%,10.0,8.5,1-0-0,100.0%,10.0,+8.5
Furman,3-0-0,100.0%,19.3,2.8,2-0-0,100.0%,5.0,3.8,0-0-0,0.0%,58.0,--,,,,,3-0-0,100.0%,6.3,+2.8,1-0-0,100.0%,2.0,4.5,1-0-0,100.0%,2.0,4.5,2-0-0,100.0%,8.5,2.0,2-0-0,100.0%,25.0,+2.0,,,,,,,,,0-0-0,0.0%,58.0,--,1-0-0,100.0%,9.0,1.0,3-0-0,100.0%,6.3,+2.8
Stanford,4-0-0,100.0%,22.5,6.4,4-0-0,100.0%,22.5,6.4,2-0-0,100.0%,18.5,+3.5,,,,,3-0-0,100.0%,22.3,+6.5,,,,,,,,,4-0-0,100.0%,22.5,6.4,4-0-0,100.0%,22.5,+6.4,,,,,,,,,,,,,,,,,2-0-0,100.0%,26.5,+9.3
Elon,2-0-0,100.0%,7.3,8.3,1-0-0,100.0%,-14.0,14.0,2-0-0,100.0%,7.3,+8.3,0-0-0,0.0%,37.0,--,1-0-0,100.0%,-1.0,+2.5,2-0-0,100.0%,-7.5,8.3,2-0-0,100.0%,-7.5,8.3,,,,,0-0-0,0.0%,37.0,--,,,,,,,,,1-0-0,100.0%,18.0,+2.5,,,,,,,,
Mercyhurst,3-0-1,100.0%,10.5,6.6,3-0-0,100.0%,-0.7,8.8,1-0-0,100.0%,-17.0,+2.0,1-0-0,100.0%,29.0,+12.5,1-0-1,100.0%,7.3,+6.0,2-0-1,100.0%,-8.7,4.8,3-0-1,100.0%,-4.0,6.6,,,,,1-0-0,100.0%,29.7,+12.0,,,,,1-0-0,100.0%,5.0,+12.5,0-0-0,0.0%,39.5,--,0-0-1,0.0%,-14.0,0.0,1-0-1,100.0%,18.8,+6.0
UC Irvine,3-0-0,100.0%,20.8,13.0,1-0-0,100.0%,15.0,14.0,1-0-0,100.0%,24.0,+1.5,,,,,3-0-0,100.0%,17.7,+13.0,2-0-0,100.0%,17.5,18.8,1-0-0,100.0%,20.0,23.5,2-0-0,100.0%,16.5,7.8,1-0-0,100.0%,24.0,+1.5,,,,,1-0-0,100.0%,20.0,+23.5,0-0-0,0.0%,30.0,--,2-0-0,100.0%,19.0,12.5,1-0-0,100.0%,15.0,+14.0
Neb Omaha,4-0-0,100.0%,-0.4,7.9,2-0-0,100.0%,-4.0,6.5,1-0-0,100.0%,2.5,+5.5,2-0-0,100.0%,-8.5,+3.8,2-0-0,100.0%,-0.5,+12.0,4-0-0,100.0%,-4.5,7.9,4-0-0,100.0%,-4.5,7.9,,,,,0-0-0,0.0%,16.0,--,,,,,2-0-0,100.0%,-5.0,+9.3,0-0-0,0.0%,16.0,--,2-0-0,100.0%,-5.0,9.3,1-0-0,100.0%,3.0,+7.5
Cleveland St,4-1-0,80.0%,-3.0,-0.3,1-1-0,50.0%,-29.5,-12.0,0-1-0,0.0%,-48.0,-26.5,1-0-0,100.0%,23.0,+11.5,3-0-0,100.0%,-5.3,+4.5,3-1-0,75.0%,-16.0,-0.6,3-1-0,75.0%,-16.0,-0.6,1-0-0,100.0%,8.0,1.0,1-0-0,100.0%,23.0,+1.0,,,,,0-0-0,0.0%,38.0,--,1-0-0,100.0%,23.0,+1.0,2-0-0,100.0%,-2.5,10.8,4-0-0,100.0%,-2.0,+6.3
Rob Morris,4-1-0,80.0%,5.5,1.1,3-1-0,75.0%,-1.8,0.5,0-1-0,0.0%,-28.0,-9.5,1-0-0,100.0%,12.0,+3.0,3-0-0,100.0%,12.3,+4.0,1-1-0,50.0%,-16.0,-3.3,1-1-0,50.0%,-16.0,-3.3,3-0-0,100.0%,12.3,4.0,3-0-0,100.0%,16.3,+4.0,1-0-0,100.0%,14.0,+7.0,1-0-0,100.0%,11.0,+1.5,0-0-0,0.0%,28.0,--,1-0-0,100.0%,12.0,3.5,2-0-0,100.0%,12.0,+3.3
Bucknell,4-1-0,80.0%,-2.0,3.1,3-0-0,100.0%,7.3,8.7,1-0-0,100.0%,12.0,+15.0,1-1-0,50.0%,0.0,-1.5,2-0-0,100.0%,-11.0,+1.8,3-0-0,100.0%,-3.3,6.2,3-0-0,100.0%,-4.0,7.8,1-1-0,50.0%,1.0,-4.0,1-1-0,50.0%,0.0,-1.5,,,,,1-0-0,100.0%,-28.0,+0.5,,,,,1-1-0,50.0%,-16.0,-5.3,2-1-0,66.7%,2.0,0.0
Arizona St,4-1-0,80.0%,6.4,6.9,0-1-0,0.0%,7.0,-11.0,0-1-0,0.0%,7.0,-11.0,1-0-0,100.0%,11.0,+17.0,3-0-0,100.0%,4.7,+9.5,1-0-0,100.0%,-8.0,13.5,3-0-0,100.0%,3.3,14.3,1-1-0,50.0%,11.0,-4.3,1-1-0,50.0%,11.0,-4.3,,,,,1-0-0,100.0%,-8.0,+13.5,1-0-0,100.0%,15.0,+2.5,3-0-0,100.0%,3.3,14.3,3-0-0,100.0%,11.0,+10.7
Pittsburgh,4-1-0,80.0%,28.6,9.2,2-1-0,66.7%,24.7,6.7,1-0-0,100.0%,40.0,+19.0,,,,,3-1-0,75.0%,25.8,+6.8,,,,,,,,,4-1-0,80.0%,28.6,9.2,4-1-0,80.0%,28.6,+9.2,,,,,,,,,1-0-0,100.0%,45.0,+9.5,1-0-0,100.0%,24.0,16.5,3-1-0,75.0%,25.8,+6.8
N Alabama,4-1-0,80.0%,7.2,7.9,2-0-0,100.0%,17.0,15.0,1-0-0,100.0%,16.0,+21.0,0-1-0,0.0%,-33.0,-4.5,3-0-0,100.0%,17.7,+7.7,1-1-0,50.0%,-8.5,8.3,2-1-0,66.7%,-6.0,5.7,2-0-0,100.0%,27.0,11.3,3-0-0,100.0%,17.7,+7.7,,,,,,,,,2-0-0,100.0%,17.5,+7.0,0-1-0,0.0%,-33.0,-4.5,3-1-0,75.0%,5.0,+4.6
UC Riverside,4-1-0,80.0%,-6.8,-0.7,1-0-0,100.0%,-15.0,1.5,1-1-0,50.0%,-28.5,-15.8,2-0-0,100.0%,-2.5,+10.3,1-1-0,50.0%,-7.0,-12.8,3-1-0,75.0%,-15.5,-2.8,3-1-0,75.0%,-15.5,-2.8,1-0-0,100.0%,28.0,7.5,1-0-0,100.0%,28.0,+7.5,,,,,1-0-0,100.0%,28.0,+7.5,3-1-0,75.0%,-4.8,-1.3,,,,,2-0-0,100.0%,-2.5,+10.3
Rice,4-1-0,80.0%,7.8,5.3,1-0-0,100.0%,7.0,0.5,1-0-0,100.0%,7.0,+0.5,1-0-0,100.0%,16.0,+5.5,2-1-0,66.7%,5.3,+6.8,1-0-0,100.0%,22.0,25.0,2-0-0,100.0%,7.0,13.5,2-1-0,66.7%,8.3,-0.2,2-1-0,66.7%,8.3,-0.2,,,,,,,,,,,,,3-1-0,75.0%,8.0,6.5,3-1-0,75.0%,8.0,+6.5
N Florida,4-1-0,80.0%,2.4,9.2,3-0-0,100.0%,4.7,13.5,1-1-0,50.0%,-5.5,+0.8,0-1-0,0.0%,-14.0,-20.5,3-0-0,100.0%,7.7,+14.8,3-0-0,100.0%,0.7,16.7,3-0-0,100.0%,0.7,16.7,1-1-0,50.0%,5.0,-2.0,1-1-0,50.0%,5.0,-2.0,,,,,1-0-0,100.0%,-13.0,+2.0,,,,,1-1-0,50.0%,-1.0,2.8,2-0-0,100.0%,18.0,+21.3
Marquette,4-1-0,80.0%,17.8,4.6,4-0-0,100.0%,20.3,10.4,1-0-0,100.0%,40.0,+17.0,,,,,3-1-0,75.0%,12.3,+1.5,1-0-0,100.0%,4.0,6.5,1-0-0,100.0%,4.0,6.5,3-1-0,75.0%,21.3,4.1,3-1-0,75.0%,21.3,+4.1,,,,,,,,,,,,,0-1-0,0.0%,8.0,-18.5,3-1-0,75.0%,12.3,+1.5
Gard-Webb,4-1-0,80.0%,-6.8,3.8,3-0-0,100.0%,-9.7,6.7,1-0-0,100.0%,-16.0,+11.5,1-1-0,50.0%,3.5,+2.5,2-0-0,100.0%,-12.5,+1.3,4-0-0,100.0%,-8.8,5.4,4-0-0,100.0%,-8.8,5.4,0-1-0,0.0%,1.0,-2.5,0-1-0,0.0%,1.0,-2.5,,,,,,,,,,,,,1-1-0,50.0%,-2.5,-0.5,3-1-0,75.0%,-4.5,+1.9
WI-Grn Bay,4-1-0,80.0%,-0.4,6.6,2-1-0,66.7%,-0.7,5.2,2-0-0,100.0%,0.5,+10.3,2-1-0,66.7%,8.3,+9.0,1-0-0,100.0%,-14.0,+1.5,3-0-0,100.0%,-4.3,7.3,3-1-0,75.0%,-6.8,2.9,1-0-0,100.0%,25.0,21.5,1-1-0,50.0%,5.5,+5.5,,,,,,,,,,,,,2-0-0,100.0%,0.0,8.8,2-1-0,66.7%,-1.0,+4.2
TX A&M-Com,4-1-0,80.0%,-19.0,3.4,3-0-0,100.0%,-21.7,4.3,3-0-0,100.0%,-18.3,+5.2,2-1-0,66.7%,-12.7,+2.2,1-0-0,100.0%,-35.0,+2.5,3-1-0,75.0%,-24.3,3.0,4-1-0,80.0%,-19.0,3.4,,,,,1-0-0,100.0%,2.0,+5.0,,,,,1-1-0,50.0%,-20.0,+0.8,,,,,1-1-0,50.0%,-15.0,2.0,,,,
Yale,3-1-0,75.0%,11.4,2.0,3-1-0,75.0%,0.8,2.0,1-0-0,100.0%,26.0,+18.0,1-0-0,100.0%,23.0,+6.5,1-1-0,50.0%,-7.5,-8.3,2-1-0,66.7%,-7.7,-3.3,2-0-0,100.0%,-5.5,4.0,1-1-0,50.0%,7.0,0.0,1-0-0,100.0%,40.0,+18.0,,,,,0-0-0,0.0%,54.0,--,0-0-0,0.0%,54.0,--,,,,,2-1-0,66.7%,-7.7,-3.3
S Alabama,3-1-0,75.0%,7.0,3.3,2-1-0,66.7%,-2.7,3.2,0-1-0,0.0%,-4.0,-9.5,2-0-0,100.0%,7.5,+7.5,1-0-0,100.0%,12.0,+7.5,2-0-0,100.0%,-2.0,9.5,2-0-0,100.0%,-2.0,9.5,1-1-0,50.0%,2.5,-3.0,1-1-0,50.0%,13.0,-3.0,,,,,0-0-0,0.0%,34.0,--,1-0-0,100.0%,21.5,+3.5,,,,,3-0-0,100.0%,1.7,+7.5
UCLA,3-1-0,75.0%,24.5,5.5,2-1-0,66.7%,19.3,1.7,1-0-0,100.0%,35.0,+12.0,1-0-0,100.0%,31.0,+5.5,1-1-0,50.0%,16.0,+2.3,,,,,,,,,3-1-0,75.0%,24.5,5.5,3-0-0,100.0%,35.3,+11.5,,,,,,,,,1-0-0,100.0%,40.0,+17.0,,,,,2-1-0,66.7%,21.0,+3.3
Duke,3-1-0,75.0%,30.5,6.1,2-0-0,100.0%,38.0,4.8,1-0-0,100.0%,34.0,+1.5,1-0-0,100.0%,51.0,+25.5,1-1-0,50.0%,18.5,-1.3,,,,,,,,,3-1-0,75.0%,30.5,6.1,3-0-0,100.0%,42.3,+11.7,,,,,,,,,1-1-0,50.0%,23.0,+7.5,,,,,2-1-0,66.7%,29.3,+7.7
St Johns,3-1-0,75.0%,22.5,4.5,1-1-0,50.0%,26.5,4.0,2-0-0,100.0%,27.5,+8.0,,,,,2-1-0,66.7%,19.3,+1.7,,,,,,,,,3-1-0,75.0%,22.5,4.5,3-1-0,75.0%,22.5,+4.5,,,,,,,,,1-0-0,100.0%,23.0,+3.0,1-0-0,100.0%,14.0,7.0,1-1-0,50.0%,17.5,+1.0
Tulane,3-1-0,75.0%,18.0,3.8,0-1-0,0.0%,-8.0,-3.0,0-0-0,0.0%,34.0,--,1-0-0,100.0%,15.0,+1.5,2-1-0,66.7%,13.7,+4.5,0-1-0,0.0%,-8.0,-3.0,0-1-0,0.0%,-8.0,-3.0,3-0-0,100.0%,21.3,6.0,3-0-0,100.0%,24.5,+6.0,,,,,,,,,3-0-0,100.0%,24.5,+6.0,,,,,3-1-0,75.0%,14.0,+3.8
Cal Poly,3-1-0,75.0%,3.0,6.6,1-0-0,100.0%,-8.0,12.5,1-0-0,100.0%,-8.0,+12.5,0-1-0,0.0%,7.5,-3.5,2-0-0,100.0%,4.0,+8.8,2-1-0,66.7%,-7.3,6.0,3-1-0,75.0%,-4.5,6.6,,,,,1-0-0,100.0%,18.5,+8.5,,,,,0-1-0,0.0%,-18.0,-3.5,0-0-0,0.0%,33.0,--,2-1-0,66.7%,-3.3,4.7,2-0-0,100.0%,13.7,+8.8
