Away Team Rank_current_season,Home Team Rank_current_season,Away Team Spread_current_season,Away Team Implied Odds_current_season,Home Team Spread_current_season,Home Team Implied Odds_current_season,Away Team all_games_Sample Size_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_Sample Size_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team all_games_Sample Size_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_Sample Size_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Away Team Spread_all_time,Home Team Spread_all_time,Away Team all_games_Sample Size_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_Sample Size_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team all_games_Sample Size_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_Sample Size_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Away Team Spread_last_10_seasons,Home Team Spread_last_10_seasons,Away Team all_games_Sample Size_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_Sample Size_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team all_games_Sample Size_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_Sample Size_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Away Team_current_season_map,Home Team_current_season_map,Home Cover
321,126,15.5,0.5283,-15.5,0.5192,0,0.333,-3.8,-3.3,0,0.333,-16.7,-3.3,2,1.0,8.7,1.0,0,0.0,45.0,--,15.5,-15.5,0,0.507,-0.7,0.0,0,0.534,-4.6,0.4,806,0.526,5.1,0.6,345,0.502,10.9,0.3,15.5,-15.5,0,0.505,-3.0,-0.1,0,0.53,-6.6,0.2,303,0.512,4.2,0.1,132,0.508,10.6,0.0,211.0,137.0,False
291,170,9.0,0.5238,-9.0,0.5238,0,0.8,5.5,1.1,0,0.5,-16.0,-3.3,3,0.333,9.3,-3.3,0,0.5,17.7,+2.0,9.0,-9.0,0,0.53,0.1,-0.2,0,0.554,-4.2,0.0,560,0.527,-0.8,0.5,221,0.491,4.7,-0.5,9.0,-9.0,0,0.53,-1.5,-0.3,0,0.548,-6.3,-0.3,226,0.507,-0.3,0.4,90,0.551,7.6,1.5,248.0,61.0,False
333,135,13.0,0.5192,-13.0,0.5283,0,0.333,-6.8,-6.8,0,0.5,-21.5,-6.5,4,0.75,6.0,2.8,0,1.0,9.0,+2.0,13.0,-13.0,0,0.527,-3.7,0.2,0,0.558,-9.9,0.0,790,0.512,2.4,0.3,343,0.515,8.6,1.0,13.0,-13.0,0,0.533,-2.3,0.7,0,0.561,-9.5,0.6,317,0.535,6.3,0.7,138,0.507,11.9,0.9,288.0,302.0,
323,224,8.0,0.5283,-8.0,0.5192,0,0.333,0.0,-2.0,0,0.333,-8.3,-2.0,3,0.667,-13.5,-2.8,0,0.0,23.0,--,8.0,-8.0,0,0.473,-2.0,-0.8,0,0.452,-9.1,-0.9,473,0.529,1.0,-0.1,184,0.467,7.3,-1.3,8.0,-8.0,0,0.458,-0.5,-0.9,0,0.413,-8.7,-1.7,318,0.541,1.5,-0.1,127,0.5,6.8,-1.5,80.0,221.0,False
243,326,-3.0,0.5283,3.0,0.5192,0,0.667,8.3,7.7,0,1.0,1.0,19.0,6,0.333,-10.2,-0.4,0,0.0,0.0,0,-3.0,3.0,0,0.461,-2.3,-0.8,0,0.536,-6.1,0.7,223,0.475,-3.3,-0.5,80,0.456,1.6,-1.0,-3.0,3.0,0,0.47,-7.2,-0.8,0,0.535,-10.9,0.6,209,0.473,-1.1,-0.3,77,0.461,4.1,-0.7,43.0,261.0,True
12,5,4.5,0.5283,-4.5,0.5192,0,0.6,13.6,4.0,0,0.0,-38.0,-31.5,5,0.8,26.0,7.5,0,0.667,28.7,+1.2,4.5,-4.5,0,0.521,5.4,0.6,0,0.528,-4.8,0.0,839,0.518,6.2,0.5,393,0.538,12.3,1.3,4.5,-4.5,0,0.554,9.3,1.0,0,0.594,0.4,0.6,335,0.508,7.2,0.7,161,0.5,13.1,1.0,20.0,294.0,True
4,14,1.5,0.5283,-1.5,0.5192,0,0.75,30.5,6.1,0,0.0,0.0,0.0,3,0.333,24.0,0.0,0,0.5,43.5,+9.8,1.5,-1.5,0,0.525,13.9,0.5,0,0.515,7.2,0.2,901,0.506,9.6,0.6,425,0.492,15.3,0.9,1.5,-1.5,0,0.522,12.1,0.3,0,0.475,4.8,-0.3,345,0.507,11.3,0.7,169,0.512,18.1,2.3,75.0,11.0,False
34,42,3.0,0.5238,-3.0,0.5238,0,0.667,40.0,12.7,0,0.0,0.0,0.0,5,0.4,18.2,-2.3,0,0.25,20.3,-4.0,3.0,-3.0,0,0.53,7.7,1.2,0,0.477,1.2,0.4,835,0.489,4.4,0.1,405,0.525,11.3,0.7,3.0,-3.0,0,0.52,6.9,1.3,0,0.412,-0.5,-0.6,331,0.506,6.3,0.7,167,0.58,13.3,1.4,328.0,125.0,
30,48,-1.5,0.5283,1.5,0.5192,0,0.5,24.0,3.4,0,0.0,0.0,0.0,5,0.4,21.2,2.4,0,0.5,29.3,+6.1,-1.5,1.5,0,0.523,4.0,0.5,0,0.498,-4.0,-0.1,719,0.489,3.5,-0.4,348,0.478,9.0,0.0,-1.5,1.5,0,0.528,3.9,0.7,0,0.481,-4.5,-0.4,299,0.485,6.8,-0.2,154,0.503,13.1,0.8,176.0,257.0,False
65,27,10.5,0.5192,-10.5,0.5283,0,0.25,12.0,-5.5,0,0.0,0.0,0.0,4,0.25,24.3,-6.1,0,0.25,24.3,-6.1,10.5,-10.5,0,0.491,0.6,-0.1,0,0.417,-9.3,-1.3,846,0.532,7.2,0.7,397,0.531,13.4,1.0,10.5,-10.5,0,0.495,-0.2,-0.1,0,0.426,-9.1,-0.6,339,0.534,7.1,1.0,167,0.546,13.8,1.7,207.0,62.0,False
92,18,10.0,0.5238,-10.0,0.5238,0,0.25,2.8,-6.1,0,0.0,0.0,0.0,5,0.4,26.8,-0.5,0,0.5,33.8,+2.3,10.0,-10.0,0,0.499,6.7,0.1,0,0.519,0.0,0.4,795,0.473,2.9,-0.4,391,0.519,10.3,0.7,10.0,-10.0,0,0.483,3.5,0.2,0,0.451,-3.9,-0.3,329,0.486,7.2,0.7,169,0.533,14.4,1.6,291.0,298.0,False
20,94,-10.5,0.5283,10.5,0.5192,0,0.8,17.8,3.9,0,0.0,0.0,0.0,4,0.25,3.5,-2.5,0,0.0,13.0,-7.3,-10.5,10.5,0,0.497,1.4,-0.1,0,0.52,-5.2,0.5,786,0.505,5.3,-0.3,372,0.525,11.3,0.5,-10.5,10.5,0,0.494,1.7,0.0,0,0.466,-5.7,0.0,332,0.532,8.9,-0.2,155,0.51,13.9,-0.1,281.0,338.0,False
24,101,-7.5,0.5192,7.5,0.5283,0,0.4,24.0,0.1,0,0.0,0.0,0.0,5,0.6,5.2,0.0,0,0.333,2.7,-7.2,-7.5,7.5,0,0.489,6.7,0.0,0,0.502,-1.3,-0.4,805,0.512,1.6,0.3,332,0.48,5.1,-0.4,-7.5,7.5,0,0.48,5.2,0.1,0,0.549,-3.3,0.2,310,0.518,-1.1,0.0,136,0.508,3.1,-0.4,295.0,282.0,False
59,91,-4.5,0.5283,4.5,0.5192,0,0.25,21.0,-4.4,0,0.0,0.0,0.0,4,0.0,5.3,-4.8,0,0.0,9.7,-4.3,-4.5,4.5,0,0.524,4.2,0.4,0,0.57,-1.6,1.5,800,0.499,5.4,0.4,360,0.507,11.9,0.9,-4.5,4.5,0,0.497,3.5,-0.5,0,0.551,-1.7,1.0,320,0.475,2.1,0.0,159,0.455,6.7,-0.7,170.0,225.0,True
102,72,3.0,0.5238,-3.0,0.5238,0,0.667,20.0,7.5,0,0.0,0.0,0.0,5,0.6,14.2,7.0,0,0.0,50.0,--,3.0,-3.0,0,0.507,0.7,0.2,0,0.465,-7.0,-1.0,509,0.487,-1.7,0.3,199,0.508,4.6,1.2,3.0,-3.0,0,0.513,3.3,0.7,0,0.41,-4.5,-1.5,294,0.509,3.0,0.9,118,0.539,9.8,1.9,73.0,87.0,False
82,116,-4.5,0.5283,4.5,0.5192,0,0.6,9.0,1.5,0,0.0,0.0,0.0,4,0.25,11.3,3.0,0,0.0,9.5,-3.0,-4.5,4.5,0,0.501,2.9,-0.3,0,0.484,-4.8,-0.9,861,0.524,3.1,0.3,382,0.497,6.6,-0.3,-4.5,4.5,0,0.492,4.0,-0.3,0,0.412,-4.1,-1.8,310,0.518,0.7,0.0,140,0.493,4.4,-0.2,92.0,293.0,
124,81,8.5,0.5283,-8.5,0.5192,0,0.25,17.5,0.4,0,0.0,0.0,0.0,4,0.0,11.0,-14.8,0,0.0,11.0,-14.8,8.5,-8.5,0,0.482,1.0,-0.2,0,0.456,-4.5,-0.6,775,0.509,3.5,0.4,362,0.52,10.0,0.8,8.5,-8.5,0,0.453,-0.6,-0.4,0,0.397,-7.0,-1.3,325,0.516,1.9,0.0,157,0.471,6.9,-0.5,100.0,135.0,True
148,28,18.0,0.5192,-18.0,0.5283,0,0.667,7.5,5.7,0,1.0,-7.0,5.0,5,0.4,19.4,-1.1,0,0.0,23.0,-5.7,18.0,-18.0,0,0.503,2.0,-0.2,0,0.516,-2.9,-0.3,842,0.507,9.4,0.5,363,0.488,15.9,0.7,18.0,-18.0,0,0.51,1.4,0.0,0,0.504,-4.1,-0.2,337,0.47,5.7,-0.1,149,0.439,10.6,-0.5,255.0,89.0,True
133,75,7.5,0.5283,-7.5,0.5192,0,0.5,19.3,8.3,0,0.0,-6.0,-11.5,3,0.333,25.0,4.8,0,0.0,47.0,-7.0,7.5,-7.5,0,0.541,3.3,1.5,0,0.537,-4.7,1.1,690,0.493,8.0,0.4,294,0.509,14.8,0.9,7.5,-7.5,0,0.551,3.2,1.8,0,0.563,-3.5,1.6,299,0.503,8.2,0.6,125,0.548,15.9,1.3,330.0,187.0,False
127,96,3.0,0.5238,-3.0,0.5238,0,0.0,16.7,-2.8,0,0.0,0.0,0.0,4,0.5,9.3,0.4,0,0.333,10.0,-1.5,3.0,-3.0,0,0.522,1.9,0.1,0,0.492,-5.6,-0.7,787,0.519,6.0,0.5,358,0.504,10.8,0.3,3.0,-3.0,0,0.5,0.6,-0.7,0,0.442,-6.7,-1.5,317,0.516,7.8,0.3,150,0.51,12.6,0.4,262.0,352.0,True
171,100,17.5,0.5238,-17.5,0.5238,0,0.75,17.3,7.0,0,0.667,-3.0,3.2,4,0.0,-1.5,-15.0,0,0.0,1.7,-14.3,17.5,-17.5,0,0.537,-0.2,1.1,0,0.546,-6.2,0.5,245,0.521,5.9,0.7,113,0.514,12.2,1.1,17.5,-17.5,0,0.536,4.1,1.2,0,0.514,-4.3,0.1,231,0.518,6.8,0.6,112,0.509,12.5,1.1,214.0,106.0,False
158,151,1.5,0.5192,-1.5,0.5283,0,0.75,13.4,3.4,0,1.0,23.0,27.0,5,0.2,2.2,-4.5,0,0.5,17.5,-4.0,1.5,-1.5,0,0.514,2.6,0.3,0,0.485,-3.4,-0.2,771,0.495,-1.4,-0.3,376,0.458,2.3,-1.4,1.5,-1.5,0,0.51,1.9,0.2,0,0.44,-4.5,-1.3,307,0.512,-3.0,0.0,162,0.453,0.6,-0.9,174.0,254.0,False
222,84,11.5,0.5192,-11.5,0.5283,0,0.5,-7.3,4.8,0,0.5,-16.0,1.5,4,0.5,9.0,-3.6,0,0.5,9.0,-3.6,11.5,-11.5,0,0.528,0.6,0.3,0,0.554,-4.1,1.3,840,0.52,5.7,0.7,384,0.524,11.6,1.0,11.5,-11.5,0,0.528,0.6,0.3,0,0.554,-4.1,1.3,324,0.508,3.4,0.0,161,0.525,9.9,0.8,169.0,34.0,True
156,179,7.0,0.5238,-7.0,0.5238,0,1.0,12.8,8.0,0,1.0,-1.0,5.0,4,0.5,4.4,-2.6,0,1.0,27.5,+1.0,7.0,-7.0,0,0.498,1.0,-0.1,0,0.511,-2.9,0.1,712,0.459,-5.1,-0.7,332,0.468,0.2,-0.8,7.0,-7.0,0,0.49,-0.6,0.1,0,0.47,-5.4,-0.4,289,0.475,-2.1,-0.2,150,0.453,2.3,-0.9,74.0,93.0,False
260,55,19.0,0.5283,-19.0,0.5192,0,0.25,-11.0,-2.6,0,0.0,-19.0,-6.0,5,0.2,12.0,-0.8,0,0.25,16.3,-0.9,19.0,-19.0,0,0.486,-1.9,-0.5,0,0.484,-7.0,-0.3,759,0.495,-0.1,0.0,377,0.474,5.4,-0.4,19.0,-19.0,0,0.477,-2.7,-0.9,0,0.456,-8.9,-1.6,316,0.508,2.4,0.4,166,0.478,8.0,0.2,232.0,218.0,
272,57,19.5,0.5283,-19.5,0.5192,0,0.5,10.2,0.5,0,0.5,-14.5,-2.0,4,0.25,21.5,4.5,0,0.333,31.3,+7.5,19.5,-19.5,0,0.479,0.9,-0.3,0,0.477,-4.1,-0.1,796,0.479,3.3,-0.5,381,0.506,10.5,0.5,19.5,-19.5,0,0.427,-3.3,-1.3,0,0.439,-8.7,-0.8,315,0.464,-1.0,-0.9,159,0.468,5.0,-0.9,230.0,179.0,True
326,13,35.5,0.5283,-35.5,0.5192,0,0.4,-26.6,-1.2,0,0.4,-26.6,-1.2,4,0.75,25.8,9.4,0,0.667,32.7,+9.0,35.5,-35.5,0,0.511,-3.0,-0.3,0,0.561,-8.5,0.6,907,0.51,10.1,0.5,411,0.491,15.8,0.1,35.5,-35.5,0,0.513,-2.9,0.1,0,0.559,-8.4,0.7,348,0.506,10.6,0.5,176,0.5,16.4,0.6,129.0,138.0,True
267,153,11.0,0.5283,-11.0,0.5192,0,0.0,10.7,-3.8,0,0.0,-26.0,-1.0,2,0.5,2.3,-2.0,0,0.0,31.0,--,11.0,-11.0,0,0.474,0.1,0.0,0,0.426,-8.2,-0.7,779,0.518,5.1,0.3,333,0.534,11.8,0.7,11.0,-11.0,0,0.47,0.6,0.0,0,0.396,-8.1,-0.9,303,0.51,6.0,0.7,127,0.548,13.3,1.4,142.0,2.0,False
329,44,24.5,0.5283,-24.5,0.5192,0,0.0,-5.3,-9.5,0,0.0,-20.0,-10.0,4,1.0,25.5,8.3,0,1.0,35.7,+10.2,24.5,-24.5,0,0.519,-3.1,-0.2,0,0.455,-11.0,-1.1,800,0.521,5.1,0.4,376,0.573,12.4,2.0,24.5,-24.5,0,0.519,-2.8,-0.2,0,0.455,-10.5,-1.1,324,0.511,5.5,0.4,163,0.577,13.9,3.1,329.0,327.0,True
212,289,-1.5,0.5349,1.5,0.5122,0,0.5,-2.3,-4.1,0,0.333,-14.0,-7.0,5,0.2,-9.6,-6.8,0,1.0,13.0,+10.0,-1.5,1.5,0,0.554,0.2,1.3,0,0.558,-4.9,1.2,571,0.473,1.6,-0.3,239,0.456,6.1,-1.0,-1.5,1.5,0,0.552,4.7,1.3,0,0.543,-0.6,0.9,240,0.475,2.6,-0.5,100,0.46,7.7,-0.7,55.0,108.0,True
361,95,27.0,0.5283,-27.0,0.5192,0,0.25,-31.6,-11.8,0,0.25,-31.6,-11.8,3,0.0,4.0,-6.5,0,0.0,8.7,-8.0,27.0,-27.0,0,0.474,-5.6,-1.1,0,0.476,-12.9,-1.7,842,0.495,2.3,-0.1,425,0.476,7.6,-0.1,27.0,-27.0,0,0.497,-4.8,-0.6,0,0.508,-12.8,-0.8,320,0.481,0.4,-0.2,164,0.451,5.1,-0.7,7.0,348.0,False
208,307,-1.5,0.5238,2.5,0.5283,0,0.333,17.6,2.3,0,1.0,-4.0,11.0,4,0.25,-2.0,-3.8,0,0.25,-2.0,-3.8,-1.5,2.5,0,0.484,-1.9,-0.4,0,0.522,-8.9,0.3,739,0.489,-0.7,0.2,334,0.445,3.6,-0.9,-1.5,2.5,0,0.502,0.5,-0.1,0,0.537,-6.9,0.4,289,0.46,-2.6,-0.7,135,0.409,0.8,-1.9,259.0,265.0,
276,252,1.0,0.5349,-1.0,0.5122,0,1.0,-0.4,7.9,0,1.0,-4.5,7.9,2,1.0,8.0,3.0,0,0.0,51.0,--,1.0,-1.0,0,0.51,-3.4,-0.4,0,0.516,-10.2,-0.7,226,0.496,-2.8,-0.7,64,0.422,5.0,-0.7,1.0,-1.0,0,0.509,-3.4,-0.6,0,0.503,-10.1,-1.2,193,0.497,-5.3,-1.0,59,0.407,3.3,-1.3,206.0,5.0,
164,348,-12.0,0.5122,12.0,0.5349,0,0.8,7.8,5.3,0,1.0,22.0,25.0,2,1.0,-4.8,1.5,0,0.0,23.5,--,-12.0,12.0,0,0.473,-2.1,-0.3,0,0.462,-8.9,-0.6,205,0.485,-6.4,-1.2,73,0.437,4.7,-1.4,-12.0,12.0,0,0.484,-1.2,0.0,0,0.488,-6.7,0.3,188,0.487,-4.7,-1.1,70,0.441,6.5,-1.2,245.0,115.0,True
358,145,18.0,0.5192,-18.0,0.5283,0,0.4,-14.0,-4.7,0,0.5,-17.5,2.5,4,0.75,18.0,3.8,0,1.0,24.5,+6.0,18.0,-18.0,0,0.484,-1.5,-0.8,0,0.51,-9.1,-0.9,691,0.468,-1.7,-0.8,312,0.45,4.0,-1.1,18.0,-18.0,0,0.492,-1.4,-1.3,0,0.463,-10.3,-2.8,285,0.466,-2.1,-0.5,135,0.436,2.4,-1.1,210.0,305.0,False
177,344,-13.0,0.5122,13.0,0.5349,0,0.333,12.2,-5.3,0,0.0,0.0,0.0,4,0.25,-10.4,-8.1,0,0.0,8.0,-7.5,-13.0,13.0,0,0.46,-1.9,-0.8,0,0.438,-9.6,-1.4,234,0.524,-3.7,0.1,85,0.482,3.5,0.3,-13.0,13.0,0,0.491,-3.0,-0.7,0,0.427,-11.8,-2.1,207,0.53,-2.4,0.6,81,0.481,5.5,0.4,77.0,288.0,True
360,221,17.0,0.5283,-17.0,0.5192,0,0.2,-27.8,-9.2,0,0.333,-33.0,-6.2,3,0.333,4.3,-7.2,0,0.0,20.0,-11.5,17.0,-17.0,0,0.459,-10.9,-1.9,0,0.455,-17.9,-2.2,790,0.507,0.0,0.2,341,0.524,5.4,0.9,17.0,-17.0,0,0.454,-13.0,-2.1,0,0.458,-20.1,-2.3,306,0.519,1.8,0.3,131,0.579,7.7,1.6,48.0,123.0,True
293,336,1.0,0.5238,-1.0,0.5238,0,0.4,16.8,17.6,0,0.0,-14.7,-4.7,2,0.0,13.0,-11.5,0,0.0,41.0,--,1.0,-1.0,0,0.526,-3.7,0.4,0,0.493,-10.2,-0.7,219,0.477,-4.6,-0.7,74,0.595,4.2,2.4,1.0,-1.0,0,0.539,-6.2,0.8,0,0.521,-13.7,0.3,196,0.505,-7.7,-0.4,70,0.614,1.7,2.6,251.0,3.0,False
337,340,3.5,0.5349,-3.5,0.5122,0,0.5,4.2,-3.0,0,0.5,-10.5,-2.5,4,0.75,-6.6,3.9,0,0.0,-7.0,-16.5,3.5,-3.5,0,0.458,-2.8,-1.4,0,0.466,-8.9,-1.6,747,0.51,0.8,0.4,319,0.502,6.3,0.5,3.5,-3.5,0,0.442,-1.9,-1.4,0,0.46,-9.6,-1.6,306,0.528,4.0,0.7,124,0.451,8.9,-0.8,185.0,33.0,True
14,53,-4.5,0.5349,4.5,0.5349,0,0.8,17.8,4.6,0,1.0,4.0,6.5,5,0.6,20.4,3.1,4,0.5,23.5,+2.4,-4.5,4.5,0,0.526,5.5,0.4,0,0.576,-1.8,0.8,793,0.503,0.3,0.1,390,0.485,5.7,0.0,-4.5,4.5,0,0.517,4.7,0.4,0,0.561,-1.6,1.0,325,0.5,-0.4,-0.5,173,0.462,4.8,-0.7,160.0,102.0,
67,108,-1.0,0.5238,1.0,0.5238,0,0.8,19.4,2.3,0,0.0,0.0,0.0,5,0.4,1.6,-3.3,2,0.5,17.0,+4.8,-1.0,1.0,0,0.522,5.2,0.3,0,0.51,-0.7,0.2,772,0.509,0.4,-0.3,379,0.477,4.7,-1.1,-1.0,1.0,0,0.492,1.5,-0.3,0,0.421,-5.7,-1.8,301,0.515,0.3,0.1,152,0.463,4.2,-1.2,286.0,269.0,False
180,22,20.5,0.5192,-20.5,0.5283,0,0.667,14.5,2.2,0,0.0,0.0,0.0,5,0.4,7.6,-2.5,4,0.5,14.0,0.0,20.5,-20.5,0,0.468,1.4,-0.6,0,0.446,-6.0,-1.6,857,0.5,6.8,0.4,391,0.535,13.9,1.7,20.5,-20.5,0,0.498,1.8,-0.3,0,0.467,-5.0,-1.6,342,0.523,10.0,1.0,155,0.56,17.4,2.7,161.0,240.0,True
212,94,10.5,0.5238,-10.5,0.5238,0,0.25,5.4,-8.6,0,0.0,-5.0,-8.5,4,0.25,18.0,-5.1,3,0.0,21.3,-9.2,10.5,-10.5,0,0.514,3.3,0.1,0,0.49,-3.7,-0.4,762,0.499,1.3,0.0,342,0.495,6.9,-0.1,10.5,-10.5,0,0.469,0.3,-0.6,0,0.402,-7.1,-2.3,323,0.514,5.7,0.4,147,0.483,11.5,0.2,306.0,154.0,True
275,52,20.5,0.5192,-20.5,0.5283,0,0.8,1.8,7.8,0,0.75,-6.5,7.6,4,0.25,16.2,-1.3,3,0.333,19.5,-1.3,20.5,-20.5,0,0.467,-3.4,-0.7,0,0.48,-8.9,-0.5,794,0.513,6.7,0.3,385,0.508,12.4,0.4,20.5,-20.5,0,0.44,-5.9,-1.5,0,0.482,-10.6,-0.7,323,0.538,10.1,1.1,166,0.549,15.3,1.6,37.0,283.0,False
233,142,5.5,0.5192,-5.5,0.5283,0,0.25,-2.2,-3.8,0,0.333,-12.7,-4.2,3,0.333,10.8,-9.5,1,0.0,39.3,-3.5,5.5,-5.5,0,0.475,-0.4,-0.3,0,0.514,-3.9,-0.2,209,0.5,0.4,0.1,86,0.434,7.0,-0.7,5.5,-5.5,0,0.479,-0.6,-0.1,0,0.516,-4.0,0.0,206,0.503,1.2,0.2,86,0.434,7.7,-0.7,242.0,165.0,True
139,239,-2.0,0.5238,2.0,0.5238,0,0.5,7.3,-2.8,0,1.0,-9.5,1.0,5,0.8,-3.0,-0.3,1,1.0,23.0,+1.0,-2.0,2.0,0,0.526,5.1,0.5,0,0.543,-0.8,0.6,762,0.484,-0.5,-0.4,336,0.486,5.6,-0.3,-2.0,2.0,0,0.51,4.2,0.1,0,0.5,-2.1,-0.1,312,0.503,-1.2,0.0,134,0.496,5.4,0.1,137.0,52.0,False
92,270,-11.0,0.5192,11.0,0.5283,0,0.8,13.2,4.2,0,0.75,-0.3,0.8,4,0.5,-0.2,-6.4,1,0.0,21.5,-7.0,-11.0,11.0,0,0.556,2.3,1.1,0,0.577,-2.7,1.8,703,0.488,-0.7,-0.5,291,0.458,2.8,-1.5,-11.0,11.0,0,0.571,7.3,1.4,0,0.569,1.4,1.4,305,0.488,-1.5,-0.5,126,0.452,2.0,-1.1,360.0,86.0,
237,163,7.0,0.5238,-7.0,0.5238,0,0.5,-0.8,-0.8,0,1.0,6.0,12.5,5,0.2,-10.4,-11.6,1,0.0,11.0,-6.0,7.0,-7.0,0,0.489,-0.7,-0.6,0,0.497,-4.5,-0.5,295,0.528,6.1,0.8,113,0.573,11.9,1.8,7.0,-7.0,0,0.484,-1.6,-0.8,0,0.476,-5.5,-0.9,230,0.522,9.0,0.3,100,0.546,15.5,1.3,68.0,336.0,False
185,234,-3.0,0.5238,3.0,0.5238,0,0.5,9.2,1.4,0,0.667,-3.3,3.8,3,0.667,7.8,0.5,0,0.0,47.0,--,-3.0,3.0,0,0.567,4.2,1.6,0,0.522,-4.9,0.0,641,0.494,1.1,0.0,256,0.49,9.1,-0.4,-3.0,3.0,0,0.567,4.2,1.6,0,0.522,-4.9,0.0,278,0.5,2.3,-0.2,110,0.439,10.2,-1.2,285.0,235.0,
315,74,24.0,0.5238,-24.0,0.5238,0,0.75,3.8,6.3,0,1.0,-5.5,12.3,6,0.167,6.0,-11.3,4,0.0,12.3,-16.1,24.0,-24.0,0,0.481,0.3,-0.4,0,0.491,-5.5,-0.4,793,0.478,1.9,-0.2,386,0.52,8.1,0.9,24.0,-24.0,0,0.475,-3.9,-0.7,0,0.472,-9.9,-1.4,311,0.489,0.5,0.1,154,0.524,5.8,0.6,72.0,346.0,False
249,186,7.0,0.5283,-7.0,0.5192,0,0.4,-7.8,2.7,0,0.5,-13.5,4.3,5,0.0,2.0,-7.2,5,0.0,2.0,-7.2,7.0,-7.0,0,0.525,1.2,0.7,0,0.523,-5.7,0.4,170,0.461,4.2,-0.5,90,0.456,11.8,-0.3,7.0,-7.0,0,0.563,4.4,1.5,0,0.582,-2.6,1.6,170,0.461,4.7,-0.5,90,0.456,11.8,-0.3,82.0,36.0,True
297,155,12.0,0.5349,-12.0,0.5122,0,0.8,-3.3,2.9,0,1.0,-4.5,7.9,3,0.333,3.5,-2.3,1,0.0,19.0,-3.0,12.0,-12.0,0,0.509,-3.4,-0.4,0,0.516,-10.2,-0.7,780,0.518,5.1,0.3,334,0.532,11.8,0.7,12.0,-12.0,0,0.507,-3.4,-0.6,0,0.503,-10.1,-1.2,304,0.508,6.0,0.6,128,0.543,13.2,1.4,206.0,2.0,False
251,222,4.0,0.5283,-4.0,0.5192,0,0.6,-7.4,1.3,0,0.6,-7.4,1.3,6,0.833,1.2,3.3,3,0.667,5.7,+0.5,4.0,-4.0,0,0.485,0.3,-0.1,0,0.528,-3.0,0.9,278,0.5,2.0,0.2,114,0.465,7.8,-0.9,4.0,-4.0,0,0.485,0.3,0.0,0,0.5,-3.1,0.3,229,0.513,1.1,0.1,95,0.484,6.0,-0.9,247.0,32.0,False
224,261,-1.5,0.5349,1.5,0.5122,0,1.0,10.5,7.7,0,1.0,-13.5,3.0,3,0.333,6.3,-1.5,1,0.0,29.0,-6.5,-1.5,1.5,0,0.498,-2.8,-0.7,0,0.518,-9.0,-1.5,251,0.476,0.1,0.0,84,0.519,8.9,0.4,-1.5,1.5,0,0.5,-5.2,-0.9,0,0.528,-11.7,-1.3,190,0.473,0.6,0.1,70,0.567,10.1,1.3,5.0,142.0,False
208,292,-3.0,0.5283,3.0,0.5192,0,0.5,15.5,2.6,0,1.0,0.5,7.3,3,0.333,5.2,-1.7,1,0.0,24.3,-2.0,-3.0,3.0,0,0.486,-1.9,-0.4,0,0.524,-8.9,0.3,695,0.502,-2.6,0.1,303,0.465,2.9,-0.8,-3.0,3.0,0,0.503,0.5,-0.1,0,0.541,-6.8,0.4,285,0.486,-2.2,-0.2,124,0.467,3.2,-1.1,259.0,116.0,
357,138,19.0,0.5283,-19.0,0.5192,0,0.5,-13.4,-3.5,0,0.5,-22.0,-3.5,4,0.75,13.5,9.1,0,0.0,38.5,--,19.0,-19.0,0,0.518,-5.4,0.5,0,0.496,-12.7,0.0,488,0.503,0.3,0.2,196,0.443,7.3,-1.5,19.0,-19.0,0,0.503,-2.3,0.3,0,0.496,-8.7,-0.2,293,0.504,2.3,0.1,115,0.411,8.2,-2.4,236.0,191.0,False
