Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Memphis,3-0-0,100.0%,12.7,7.8,2-0-0,100.0%,7.0,6.0,3-0-0,100.0%,12.7,+7.8,,,,,2-0-0,100.0%,15.0,+9.5,1-0-0,100.0%,6.0,7.5,1-0-0,100.0%,6.0,7.5,2-0-0,100.0%,16.0,8.0,2-0-0,100.0%,16.0,+8.0,,,,,,,,,1-0-0,100.0%,24.0,+11.5,,,,,,,,
Stanford,4-0-0,100.0%,22.5,6.4,4-0-0,100.0%,22.5,6.4,2-0-0,100.0%,18.5,+3.5,,,,,3-0-0,100.0%,22.3,+6.5,,,,,,,,,4-0-0,100.0%,22.5,6.4,4-0-0,100.0%,22.5,+6.4,,,,,,,,,,,,,,,,,2-0-0,100.0%,26.5,+9.3
Oregon St,3-0-0,100.0%,26.5,14.2,2-0-0,100.0%,25.5,18.3,1-0-0,100.0%,23.0,+13.5,,,,,2-0-0,100.0%,27.7,+14.5,,,,,,,,,3-0-0,100.0%,23.3,14.2,3-0-0,100.0%,26.5,+14.2,,,,,,,,,1-0-0,100.0%,27.5,+6.0,,,,,2-0-0,100.0%,27.7,+14.5
Hsn Christian,2-0-0,100.0%,-4.8,1.5,1-0-0,100.0%,-31.0,2.5,1-0-0,100.0%,-4.0,+0.5,1-0-0,100.0%,-7.5,+0.5,1-0-0,100.0%,-31.0,+2.5,2-0-0,100.0%,-33.0,1.5,2-0-0,100.0%,-33.0,1.5,,,,,0-0-0,0.0%,23.5,--,,,,,,,,,1-0-0,100.0%,4.0,+0.5,,,,,1-0-0,100.0%,-5.5,+2.5
Hofstra,3-0-0,100.0%,11.5,8.5,2-0-0,100.0%,9.0,9.8,1-0-0,100.0%,14.0,+6.0,,,,,3-0-0,100.0%,6.3,+8.5,1-0-0,100.0%,4.0,10.0,2-0-0,100.0%,2.5,8.0,1-0-0,100.0%,14.0,9.5,1-0-0,100.0%,20.5,+9.5,,,,,,,,,1-0-0,100.0%,14.0,+6.0,,,,,2-0-0,100.0%,9.0,+9.8
Nevada,4-0-0,100.0%,20.5,10.1,2-0-0,100.0%,21.0,12.0,2-0-0,100.0%,13.0,+4.5,,,,,3-0-0,100.0%,22.0,+11.7,,,,,,,,,4-0-0,100.0%,20.5,10.1,4-0-0,100.0%,20.5,+10.1,,,,,,,,,1-0-0,100.0%,10.0,+3.5,1-0-0,100.0%,30.0,13.0,2-0-0,100.0%,28.0,+15.8
Grambling St,2-0-0,100.0%,8.0,11.8,1-0-0,100.0%,-2.0,22.0,0-0-0,0.0%,50.0,--,1-0-0,100.0%,-24.0,+1.5,1-0-0,100.0%,-2.0,+22.0,2-0-0,100.0%,-13.0,11.8,2-0-0,100.0%,-13.0,11.8,,,,,0-0-0,0.0%,50.0,--,,,,,,,,,0-0-0,0.0%,50.0,--,1-0-0,100.0%,-24.0,1.5,2-0-0,100.0%,-13.0,+11.8
IL-Chicago,2-0-0,100.0%,27.3,12.0,1-0-0,100.0%,12.0,18.0,0-0-0,0.0%,48.0,--,0-0-0,0.0%,58.0,--,2-0-0,100.0%,1.5,+12.0,1-0-0,100.0%,-9.0,6.0,2-0-0,100.0%,1.5,12.0,,,,,1-0-0,100.0%,39.3,+18.0,,,,,,,,,1-0-0,100.0%,32.3,+6.0,,,,,2-0-0,100.0%,20.3,+12.0
Davidson,2-0-0,100.0%,17.7,0.5,1-0-0,100.0%,6.0,0.5,1-0-0,100.0%,23.5,+0.5,,,,,2-0-0,100.0%,6.0,+0.5,1-0-0,100.0%,6.0,0.5,,,,,2-0-0,100.0%,6.0,0.5,1-0-0,100.0%,23.5,+0.5,,,,,,,,,1-0-0,100.0%,23.5,+0.5,,,,,1-0-0,100.0%,6.0,+0.5
Utah,4-0-0,100.0%,25.5,8.3,2-0-0,100.0%,18.0,10.0,3-0-0,100.0%,22.3,+9.2,,,,,3-0-0,100.0%,20.3,+5.2,,,,,1-0-0,100.0%,-5.0,2.5,3-0-0,100.0%,35.7,10.2,3-0-0,100.0%,35.7,+10.2,,,,,,,,,2-0-0,100.0%,33.0,+6.5,,,,,1-0-0,100.0%,35.0,+5.5
Furman,3-0-0,100.0%,19.3,2.8,2-0-0,100.0%,5.0,3.8,0-0-0,0.0%,58.0,--,,,,,3-0-0,100.0%,6.3,+2.8,1-0-0,100.0%,2.0,4.5,1-0-0,100.0%,2.0,4.5,2-0-0,100.0%,8.5,2.0,2-0-0,100.0%,25.0,+2.0,,,,,,,,,0-0-0,0.0%,58.0,--,1-0-0,100.0%,9.0,1.0,3-0-0,100.0%,6.3,+2.8
N Colorado,2-0-0,100.0%,21.0,11.8,1-0-0,100.0%,-2.0,11.0,0-0-0,0.0%,20.0,--,0-0-0,0.0%,57.0,--,2-0-0,100.0%,3.5,+11.8,1-0-0,100.0%,-2.0,11.0,2-0-0,100.0%,3.5,11.8,,,,,0-0-0,0.0%,38.5,--,,,,,1-0-0,100.0%,9.0,+12.5,0-0-0,0.0%,38.5,--,1-0-0,100.0%,9.0,12.5,1-0-0,100.0%,27.5,+11.0
NC A&T,3-0-0,100.0%,10.0,10.8,1-0-0,100.0%,-16.0,10.5,2-0-0,100.0%,18.7,+11.0,2-0-0,100.0%,2.0,+11.0,1-0-0,100.0%,-16.0,+10.5,3-0-0,100.0%,-4.0,10.8,3-0-0,100.0%,-4.0,10.8,,,,,0-0-0,0.0%,52.0,--,,,,,,,,,2-0-0,100.0%,18.7,+11.0,,,,,1-0-0,100.0%,-16.0,+10.5
Alabama St,1-0-1,100.0%,-13.5,3.0,0-0-1,0.0%,-14.0,0.0,1-0-1,100.0%,-13.5,+3.0,1-0-0,100.0%,-13.0,+6.0,,,,,1-0-1,100.0%,-13.5,3.0,1-0-1,100.0%,-13.5,3.0,,,,,,,,,,,,,,,,,1-0-0,100.0%,-13.0,+6.0,,,,,,,,
Portland St,2-0-0,100.0%,16.0,6.8,1-0-0,100.0%,-8.0,6.5,2-0-0,100.0%,0.5,+6.8,0-0-0,0.0%,47.0,--,1-0-0,100.0%,9.0,+7.0,2-0-0,100.0%,0.5,6.8,1-0-0,100.0%,-8.0,6.5,1-0-0,100.0%,9.0,7.0,0-0-0,0.0%,47.0,--,,,,,,,,,1-0-0,100.0%,28.0,+7.0,,,,,0-0-0,0.0%,47.0,--
E Kentucky,2-0-0,100.0%,6.7,12.5,2-0-0,100.0%,-4.5,12.5,0-0-0,0.0%,29.0,--,,,,,2-0-0,100.0%,-4.5,+12.5,2-0-0,100.0%,-4.5,12.5,2-0-0,100.0%,-4.5,12.5,,,,,0-0-0,0.0%,29.0,--,,,,,,,,,0-0-0,0.0%,29.0,--,,,,,2-0-0,100.0%,-4.5,+12.5
Kennesaw St,2-0-0,100.0%,24.5,10.0,1-0-0,100.0%,18.0,13.5,0-0-0,0.0%,49.0,--,0-0-0,0.0%,35.0,--,2-0-0,100.0%,7.0,+10.0,1-0-0,100.0%,-4.0,6.5,1-0-0,100.0%,-4.0,6.5,1-0-0,100.0%,18.0,13.5,1-0-0,100.0%,34.0,+13.5,,,,,,,,,0-0-0,0.0%,42.0,--,1-0-0,100.0%,-4.0,6.5,2-0-0,100.0%,16.3,+10.0
LIU,2-0-1,100.0%,6.5,7.8,0-0-1,0.0%,-30.0,0.0,0-0-1,0.0%,15.0,0.0,0-0-0,0.0%,60.0,--,2-0-0,100.0%,-2.0,+11.8,2-0-1,100.0%,-11.3,7.8,2-0-1,100.0%,-11.3,7.8,,,,,0-0-0,0.0%,60.0,--,,,,,1-0-0,100.0%,9.0,+20.5,1-0-0,100.0%,23.5,+3.0,1-0-0,100.0%,9.0,20.5,1-0-0,100.0%,-13.0,+3.0
Elon,2-0-0,100.0%,7.3,8.3,1-0-0,100.0%,-14.0,14.0,2-0-0,100.0%,7.3,+8.3,0-0-0,0.0%,37.0,--,1-0-0,100.0%,-1.0,+2.5,2-0-0,100.0%,-7.5,8.3,2-0-0,100.0%,-7.5,8.3,,,,,0-0-0,0.0%,37.0,--,,,,,,,,,1-0-0,100.0%,18.0,+2.5,,,,,,,,
Neb Omaha,4-0-0,100.0%,-0.4,7.9,2-0-0,100.0%,-4.0,6.5,1-0-0,100.0%,2.5,+5.5,2-0-0,100.0%,-8.5,+3.8,2-0-0,100.0%,-0.5,+12.0,4-0-0,100.0%,-4.5,7.9,4-0-0,100.0%,-4.5,7.9,,,,,0-0-0,0.0%,16.0,--,,,,,2-0-0,100.0%,-5.0,+9.3,0-0-0,0.0%,16.0,--,2-0-0,100.0%,-5.0,9.3,1-0-0,100.0%,3.0,+7.5
NW State,3-0-0,100.0%,0.5,9.7,,,,,1-0-0,100.0%,19.5,+6.5,2-0-0,100.0%,-9.0,+8.0,1-0-0,100.0%,-21.0,+13.0,3-0-0,100.0%,-13.0,9.7,3-0-0,100.0%,-13.0,9.7,,,,,0-0-0,0.0%,41.0,--,,,,,,,,,2-0-0,100.0%,6.0,+9.8,1-0-0,100.0%,-16.0,9.5,2-0-0,100.0%,-18.5,+11.3
CS Bakersfld,2-0-1,100.0%,19.8,6.5,1-0-1,100.0%,-4.0,1.3,1-0-1,100.0%,2.5,+8.5,0-0-0,0.0%,69.0,--,2-0-0,100.0%,11.5,+9.8,0-0-1,0.0%,-13.0,0.0,0-0-1,0.0%,-13.0,0.0,2-0-0,100.0%,11.5,9.8,2-0-0,100.0%,30.7,+9.8,,,,,,,,,1-0-0,100.0%,43.5,+17.0,,,,,1-0-0,100.0%,37.0,+2.5
Utah St,2-0-0,100.0%,49.3,21.0,,,,,1-0-0,100.0%,55.0,+27.0,,,,,1-0-0,100.0%,46.5,+15.0,,,,,,,,,2-0-0,100.0%,42.0,21.0,2-0-0,100.0%,49.3,+21.0,,,,,,,,,1-0-0,100.0%,59.5,+27.0,1-0-0,100.0%,29.0,15.0,1-0-0,100.0%,46.5,+15.0
Connecticut,3-0-0,100.0%,38.7,2.2,2-0-0,100.0%,40.0,3.0,1-0-0,100.0%,36.0,+0.5,,,,,2-0-0,100.0%,40.0,+3.0,,,,,,,,,3-0-0,100.0%,38.7,2.2,3-0-0,100.0%,38.7,+2.2,,,,,,,,,1-0-0,100.0%,36.0,+0.5,,,,,2-0-0,100.0%,40.0,+3.0
Auburn,2-0-1,100.0%,26.3,14.7,,,,,1-0-0,100.0%,51.0,+33.5,,,,,1-0-1,100.0%,14.0,+5.3,,,,,1-0-0,100.0%,5.0,10.5,1-0-1,100.0%,37.0,16.8,1-0-1,100.0%,37.0,+16.8,,,,,,,,,1-0-0,100.0%,51.0,+33.5,1-0-1,100.0%,14.0,5.3,1-0-1,100.0%,14.0,+5.3
IPFW,3-0-0,100.0%,21.5,5.8,1-0-0,100.0%,-7.0,4.5,0-0-0,0.0%,52.0,--,1-0-0,100.0%,22.0,+9.0,2-0-0,100.0%,6.0,+4.3,1-0-0,100.0%,-7.0,4.5,1-0-0,100.0%,-7.0,4.5,2-0-0,100.0%,20.5,6.5,2-0-0,100.0%,31.0,+6.5,,,,,,,,,2-0-0,100.0%,31.0,+6.5,,,,,3-0-0,100.0%,11.3,+5.8
NC-Grnsboro,2-0-0,100.0%,13.7,2.3,1-0-0,100.0%,9.0,3.5,2-0-0,100.0%,13.7,+2.3,0-0-0,0.0%,45.0,--,1-0-0,100.0%,-13.0,+1.0,1-0-0,100.0%,-13.0,1.0,1-0-0,100.0%,-13.0,1.0,1-0-0,100.0%,9.0,3.5,1-0-0,100.0%,27.0,+3.5,,,,,,,,,1-0-0,100.0%,16.0,+1.0,,,,,,,,
N Alabama,4-0-0,100.0%,17.3,11.0,2-0-0,100.0%,17.0,15.0,1-0-0,100.0%,16.0,+21.0,,,,,3-0-0,100.0%,17.7,+7.7,1-0-0,100.0%,16.0,21.0,2-0-0,100.0%,7.5,10.8,2-0-0,100.0%,27.0,11.3,3-0-0,100.0%,17.7,+7.7,,,,,,,,,2-0-0,100.0%,17.5,+7.0,,,,,3-0-0,100.0%,17.7,+7.7
Kent St,1-0-1,100.0%,8.7,1.0,1-0-0,100.0%,4.0,2.0,1-0-1,100.0%,-9.5,+1.0,,,,,0-0-1,0.0%,11.0,0.0,1-0-1,100.0%,-9.5,1.0,0-0-1,0.0%,-23.0,0.0,1-0-0,100.0%,4.0,2.0,0-0-0,0.0%,45.0,--,,,,,,,,,0-0-1,0.0%,11.0,0.0,,,,,0-0-0,0.0%,45.0,--
Mercyhurst,3-0-1,100.0%,2.0,6.6,3-0-0,100.0%,-0.7,8.8,1-0-0,100.0%,-17.0,+2.0,1-0-0,100.0%,5.0,+12.5,1-0-1,100.0%,7.3,+6.0,2-0-1,100.0%,-8.7,4.8,3-0-1,100.0%,-4.0,6.6,,,,,1-0-0,100.0%,18.0,+12.0,,,,,1-0-0,100.0%,5.0,+12.5,0-0-0,0.0%,26.0,--,0-0-1,0.0%,-14.0,0.0,1-0-1,100.0%,7.3,+6.0
UC Riverside,4-0-0,100.0%,2.0,7.4,1-0-0,100.0%,-15.0,1.5,1-0-0,100.0%,-15.0,+1.5,2-0-0,100.0%,-2.5,+10.3,1-0-0,100.0%,28.0,+7.5,3-0-0,100.0%,-6.7,7.3,3-0-0,100.0%,-6.7,7.3,1-0-0,100.0%,28.0,7.5,1-0-0,100.0%,28.0,+7.5,,,,,1-0-0,100.0%,28.0,+7.5,3-0-0,100.0%,7.7,+9.3,,,,,2-0-0,100.0%,-2.5,+10.3
VMI,3-0-0,100.0%,22.0,10.8,3-0-0,100.0%,5.0,10.8,1-0-0,100.0%,27.0,+15.5,1-0-0,100.0%,11.0,+14.0,2-0-0,100.0%,16.7,+9.3,1-0-0,100.0%,5.0,15.5,3-0-0,100.0%,5.0,10.8,,,,,0-0-0,0.0%,47.5,--,1-0-0,100.0%,11.0,+14.0,,,,,0-0-0,0.0%,47.5,--,,,,,1-0-0,100.0%,22.5,+3.0
TX-Pan Am,4-0-0,100.0%,10.4,10.6,2-0-0,100.0%,2.5,10.5,2-0-0,100.0%,-5.0,+4.3,1-0-0,100.0%,18.5,+16.0,2-0-0,100.0%,17.5,+11.8,2-0-0,100.0%,-16.5,9.5,2-0-0,100.0%,-16.5,9.5,2-0-0,100.0%,17.5,11.8,0-0-0,0.0%,50.0,--,1-0-0,100.0%,25.0,+18.0,1-0-0,100.0%,-13.0,+16.0,1-0-0,100.0%,30.0,+5.5,1-0-0,100.0%,-13.0,16.0,0-0-0,0.0%,50.0,--
SE Louisiana,2-0-0,100.0%,2.3,8.0,,,,,1-0-0,100.0%,14.0,+11.5,1-0-0,100.0%,-21.0,+4.5,1-0-0,100.0%,-10.0,+11.5,2-0-0,100.0%,-15.5,8.0,2-0-0,100.0%,-15.5,8.0,,,,,0-0-0,0.0%,38.0,--,,,,,1-0-0,100.0%,-21.0,+4.5,1-0-0,100.0%,14.0,+11.5,1-0-0,100.0%,-21.0,4.5,,,,
Bucknell,4-1-0,80.0%,-2.0,3.1,3-0-0,100.0%,7.3,8.7,1-0-0,100.0%,12.0,+15.0,1-1-0,50.0%,0.0,-1.5,2-0-0,100.0%,-11.0,+1.8,3-0-0,100.0%,-3.3,6.2,3-0-0,100.0%,-4.0,7.8,1-1-0,50.0%,1.0,-4.0,1-1-0,50.0%,0.0,-1.5,,,,,1-0-0,100.0%,-28.0,+0.5,,,,,1-1-0,50.0%,-16.0,-5.3,2-1-0,66.7%,2.0,0.0
Rob Morris,4-1-0,80.0%,5.5,1.1,3-1-0,75.0%,-1.8,0.5,0-1-0,0.0%,-28.0,-9.5,1-0-0,100.0%,12.0,+3.0,3-0-0,100.0%,12.3,+4.0,1-1-0,50.0%,-16.0,-3.3,1-1-0,50.0%,-16.0,-3.3,3-0-0,100.0%,12.3,4.0,3-0-0,100.0%,16.3,+4.0,1-0-0,100.0%,14.0,+7.0,1-0-0,100.0%,11.0,+1.5,0-0-0,0.0%,28.0,--,1-0-0,100.0%,12.0,3.5,2-0-0,100.0%,12.0,+3.3
Arizona St,4-1-0,80.0%,6.4,6.9,0-1-0,0.0%,7.0,-11.0,0-1-0,0.0%,7.0,-11.0,1-0-0,100.0%,11.0,+17.0,3-0-0,100.0%,4.7,+9.5,1-0-0,100.0%,-8.0,13.5,3-0-0,100.0%,3.3,14.3,1-1-0,50.0%,11.0,-4.3,1-1-0,50.0%,11.0,-4.3,,,,,1-0-0,100.0%,-8.0,+13.5,1-0-0,100.0%,15.0,+2.5,3-0-0,100.0%,3.3,14.3,3-0-0,100.0%,11.0,+10.7
SIU Edward,4-1-0,80.0%,7.3,9.7,,,,,0-0-0,0.0%,53.0,--,1-1-0,50.0%,-13.5,+3.3,3-0-0,100.0%,6.0,+14.0,3-1-0,75.0%,-6.8,9.0,3-1-0,75.0%,-6.8,9.0,1-0-0,100.0%,18.0,12.5,0-0-0,0.0%,53.0,--,1-0-0,100.0%,18.0,+12.5,1-1-0,50.0%,-25.5,+1.5,0-0-0,0.0%,53.0,--,4-1-0,80.0%,-1.8,9.7,2-0-0,100.0%,12.0,+16.5
UCLA,3-1-0,75.0%,24.5,5.5,2-1-0,66.7%,19.3,1.7,1-0-0,100.0%,35.0,+12.0,1-0-0,100.0%,31.0,+5.5,1-1-0,50.0%,16.0,+2.3,,,,,,,,,3-1-0,75.0%,24.5,5.5,3-0-0,100.0%,35.3,+11.5,,,,,,,,,1-0-0,100.0%,40.0,+17.0,,,,,2-1-0,66.7%,21.0,+3.3
WI-Grn Bay,3-1-0,75.0%,-6.8,2.9,1-1-0,50.0%,-13.5,-3.0,2-0-0,100.0%,0.5,+10.3,1-1-0,50.0%,0.0,+2.8,1-0-0,100.0%,-14.0,+1.5,3-0-0,100.0%,-4.3,7.3,3-1-0,75.0%,-6.8,2.9,,,,,0-1-0,0.0%,-14.0,-10.5,,,,,,,,,,,,,2-0-0,100.0%,0.0,8.8,1-1-0,50.0%,-14.0,-4.5
La Salle,3-1-0,75.0%,13.3,8.6,2-1-0,66.7%,12.3,6.8,2-0-0,100.0%,17.0,+11.0,,,,,2-1-0,66.7%,13.3,+8.7,0-1-0,0.0%,3.0,-1.5,,,,,3-1-0,75.0%,13.3,8.6,3-0-0,100.0%,16.7,+12.0,,,,,,,,,,,,,1-0-0,100.0%,16.0,14.0,1-1-0,50.0%,9.5,+6.3
Toledo,3-1-0,75.0%,6.0,2.8,2-1-0,66.7%,3.0,2.3,1-1-0,50.0%,0.0,+2.5,1-0-0,100.0%,10.0,+9.0,2-0-0,100.0%,12.0,+3.0,2-1-0,66.7%,5.0,3.0,0-1-0,0.0%,-10.0,-4.0,3-0-0,100.0%,11.3,5.0,1-0-0,100.0%,9.0,+2.0,,,,,,,,,,,,,1-0-0,100.0%,15.0,4.0,2-0-0,100.0%,12.0,+3.0
Lafayette,3-1-0,75.0%,-10.3,-0.6,2-1-0,66.7%,-14.3,-2.2,1-1-0,50.0%,-16.5,-3.5,1-1-0,50.0%,-9.5,-4.8,1-0-0,100.0%,-10.0,+0.5,2-1-0,66.7%,-14.3,-2.2,3-1-0,75.0%,-10.3,-0.6,,,,,1-0-0,100.0%,2.0,+4.0,,,,,,,,,,,,,1-0-0,100.0%,2.0,4.0,2-0-0,100.0%,-4.0,+2.3
TX A&M-Com,3-1-0,75.0%,-15.0,3.6,2-0-0,100.0%,-15.0,5.3,2-0-0,100.0%,-10.0,+6.5,2-1-0,66.7%,-12.7,+2.2,,,,,2-1-0,66.7%,-20.7,3.2,3-1-0,75.0%,-15.0,3.6,,,,,1-0-0,100.0%,2.0,+5.0,,,,,1-1-0,50.0%,-20.0,+0.8,,,,,1-1-0,50.0%,-15.0,2.0,,,,
Siena,3-1-0,75.0%,0.3,5.1,2-0-0,100.0%,1.5,8.3,1-0-0,100.0%,1.0,+3.5,,,,,2-1-0,66.7%,0.0,+5.7,1-1-0,50.0%,-4.0,3.5,3-1-0,75.0%,0.3,5.1,,,,,2-0-0,100.0%,4.5,+6.8,,,,,,,,,1-1-0,50.0%,-1.0,+2.0,,,,,2-1-0,66.7%,0.0,+5.7
Cleveland St,3-1-0,75.0%,-1.4,-1.0,0-1-0,0.0%,-48.0,-26.5,0-1-0,0.0%,-48.0,-26.5,1-0-0,100.0%,23.0,+11.5,2-0-0,100.0%,-2.5,+5.5,2-1-0,66.7%,-17.7,-1.7,2-1-0,66.7%,-17.7,-1.7,1-0-0,100.0%,8.0,1.0,1-0-0,100.0%,23.0,+1.0,,,,,0-0-0,0.0%,38.0,--,1-0-0,100.0%,23.0,+1.0,2-0-0,100.0%,-2.5,10.8,3-0-0,100.0%,1.0,+7.5
