Rank_current_season,Hotness Score_current_season,Time_current_season,Location_current_season,Away Team Rank_current_season,Away Team_current_season,Home Team Rank_current_season,Home Team_current_season,Away Team DraftKings_current_season,Away Team Covers_current_season,Home Team DraftKings_current_season,Home Team Covers_current_season,Away Team Spread_current_season,Away Team Odds_current_season,Away Team Underdog_current_season,Home Team Spread_current_season,Home Team Odds_current_season,Home Team Underdog_current_season,Away Team Team_current_season,Away Team all_games_ATS Record_current_season,Away Team all_games_Cover %_current_season,Away Team all_games_MOV_current_season,Away Team all_games_ATS +/-_current_season,Away Team is_away_ATS Record_current_season,Away Team is_away_Cover %_current_season,Away Team is_away_MOV_current_season,Away Team is_away_ATS +/-_current_season,Home Team Team_current_season,Home Team all_games_ATS Record_current_season,Home Team all_games_Cover %_current_season,Home Team all_games_MOV_current_season,Home Team all_games_ATS +/-_current_season,Home Team is_home_ATS Record_current_season,Home Team is_home_Cover %_current_season,Home Team is_home_MOV_current_season,Home Team is_home_ATS +/-_current_season,Underdog is_dog Team_current_season,Underdog is_dog Spread_current_season,Underdog is_dog Odds_current_season,Underdog is_dog ATS Record_current_season,Underdog is_dog Cover %_current_season,Underdog is_dog MOV_current_season,Underdog is_dog ATS +/-_current_season,Favorite is_fav Team_current_season,Favorite is_fav Spread_current_season,Favorite is_fav Odds_current_season,Favorite is_fav ATS Record_current_season,Favorite is_fav Cover %_current_season,Favorite is_fav MOV_current_season,Favorite is_fav ATS +/-_current_season,Rank_all_time,Hotness Score_all_time,Time_all_time,Location_all_time,Away Team Rank_all_time,Away Team_all_time,Home Team Rank_all_time,Home Team_all_time,Away Team DraftKings_all_time,Away Team Covers_all_time,Home Team DraftKings_all_time,Home Team Covers_all_time,Away Team Spread_all_time,Away Team Odds_all_time,Away Team Underdog_all_time,Home Team Spread_all_time,Home Team Odds_all_time,Home Team Underdog_all_time,Away Team Team_all_time,Away Team all_games_ATS Record_all_time,Away Team all_games_Cover %_all_time,Away Team all_games_MOV_all_time,Away Team all_games_ATS +/-_all_time,Away Team is_away_ATS Record_all_time,Away Team is_away_Cover %_all_time,Away Team is_away_MOV_all_time,Away Team is_away_ATS +/-_all_time,Home Team Team_all_time,Home Team all_games_ATS Record_all_time,Home Team all_games_Cover %_all_time,Home Team all_games_MOV_all_time,Home Team all_games_ATS +/-_all_time,Home Team is_home_ATS Record_all_time,Home Team is_home_Cover %_all_time,Home Team is_home_MOV_all_time,Home Team is_home_ATS +/-_all_time,Underdog is_dog Team_all_time,Underdog is_dog Spread_all_time,Underdog is_dog Odds_all_time,Underdog is_dog ATS Record_all_time,Underdog is_dog Cover %_all_time,Underdog is_dog MOV_all_time,Underdog is_dog ATS +/-_all_time,Favorite is_fav Team_all_time,Favorite is_fav Spread_all_time,Favorite is_fav Odds_all_time,Favorite is_fav ATS Record_all_time,Favorite is_fav Cover %_all_time,Favorite is_fav MOV_all_time,Favorite is_fav ATS +/-_all_time,Rank_last_10_seasons,Hotness Score_last_10_seasons,Time_last_10_seasons,Location_last_10_seasons,Away Team Rank_last_10_seasons,Away Team_last_10_seasons,Home Team Rank_last_10_seasons,Home Team_last_10_seasons,Away Team DraftKings_last_10_seasons,Away Team Covers_last_10_seasons,Home Team DraftKings_last_10_seasons,Home Team Covers_last_10_seasons,Away Team Spread_last_10_seasons,Away Team Odds_last_10_seasons,Away Team Underdog_last_10_seasons,Home Team Spread_last_10_seasons,Home Team Odds_last_10_seasons,Home Team Underdog_last_10_seasons,Away Team Team_last_10_seasons,Away Team all_games_ATS Record_last_10_seasons,Away Team all_games_Cover %_last_10_seasons,Away Team all_games_MOV_last_10_seasons,Away Team all_games_ATS +/-_last_10_seasons,Away Team is_away_ATS Record_last_10_seasons,Away Team is_away_Cover %_last_10_seasons,Away Team is_away_MOV_last_10_seasons,Away Team is_away_ATS +/-_last_10_seasons,Home Team Team_last_10_seasons,Home Team all_games_ATS Record_last_10_seasons,Home Team all_games_Cover %_last_10_seasons,Home Team all_games_MOV_last_10_seasons,Home Team all_games_ATS +/-_last_10_seasons,Home Team is_home_ATS Record_last_10_seasons,Home Team is_home_Cover %_last_10_seasons,Home Team is_home_MOV_last_10_seasons,Home Team is_home_ATS +/-_last_10_seasons,Underdog is_dog Team_last_10_seasons,Underdog is_dog Spread_last_10_seasons,Underdog is_dog Odds_last_10_seasons,Underdog is_dog ATS Record_last_10_seasons,Underdog is_dog Cover %_last_10_seasons,Underdog is_dog MOV_last_10_seasons,Underdog is_dog ATS +/-_last_10_seasons,Favorite is_fav Team_last_10_seasons,Favorite is_fav Spread_last_10_seasons,Favorite is_fav Odds_last_10_seasons,Favorite is_fav ATS Record_last_10_seasons,Favorite is_fav Cover %_last_10_seasons,Favorite is_fav MOV_last_10_seasons,Favorite is_fav ATS +/-_last_10_seasons
11,91.7,10:30 PM,Pauley Pavilion presented by Wescom,96,Washington,16,Ucla,Washington,Washington,UCLA,UCLA,+11.5,−112,True,-11.5,−108,False,Washington,2-4-0,33.3%,6.6,-2.6,0-1-0,0.0%,-10.0,-3.5,Ucla,5-2-0,71.4%,27.1,5.6,5-1-0,83.3%,33.0,+8.7,Washington,+11.5,−112,1-1-0,50.0%,-1.5,3.0,Ucla,-11.5,−108,5-2-0,71.4%,27.1,5.6,11,91.7,10:30 PM,Pauley Pavilion presented by Wescom,96,Washington,16,Ucla,Washington,Washington,UCLA,UCLA,+11.5,−112,True,-11.5,−108,False,Washington,411-419-15,49.5%,2.3,-0.1,152-144-4,51.4%,-4.5,-0.4,Ucla,440-430-16,50.6%,5.8,0.2,225-205-6,52.3%,11.2,0.5,Washington,+11.5,−112,187-186-8,50.1%,-7.6,-0.5,Ucla,-11.5,−108,300-293-13,50.6%,10.4,0.1,11,91.7,10:30 PM,Pauley Pavilion presented by Wescom,96,Washington,16,Ucla,Washington,Washington,UCLA,UCLA,+11.5,−112,True,-11.5,−108,False,Washington,154-165-4,48.3%,0.5,-0.2,52-51-2,50.5%,-6.3,-0.3,Ucla,169-169-7,50.0%,6.3,0.3,90-75-3,54.6%,13.0,1.2,Washington,+11.5,−112,83-87-2,48.8%,-7.7,-0.6,Ucla,-11.5,−108,118-115-6,50.6%,11.6,0.5
11,91.7,9:00 PM,Reed Arena,88,Wake Forest,32,Texas A&M,Wake Forest,Wake Forest,Texas A&M,Texas A&M-CC,+8,−110,True,-8,−110,False,Wake Forest,2-7-0,22.2%,3.9,-9.8,0-1-0,0.0%,-15.0,-7.5,Texas A&M,3-4-1,42.9%,10.5,-2.9,3-1-0,75.0%,22.3,+0.5,Wake Forest,+8,−110,1-2-0,33.3%,-10.0,-4.2,Texas A&M,-8,−110,3-4-1,42.9%,10.5,-2.9,11,91.7,9:00 PM,Reed Arena,88,Wake Forest,32,Texas A&M,Wake Forest,Wake Forest,Texas A&M,Texas A&M-CC,+8,−110,True,-8,−110,False,Wake Forest,372-408-16,47.7%,1.9,-0.2,137-165-3,45.4%,-5.4,-0.4,Texas A&M,383-353-12,52.0%,2.8,-0.1,177-167-4,51.5%,9.1,-0.3,Wake Forest,+8,−110,181-210-4,46.3%,-8.3,-0.4,Texas A&M,-8,−110,194-172-7,53.0%,8.4,-0.2,11,91.7,9:00 PM,Reed Arena,88,Wake Forest,32,Texas A&M,Wake Forest,Wake Forest,Texas A&M,Texas A&M-CC,+8,−110,True,-8,−110,False,Wake Forest,150-158-6,48.7%,0.5,0.0,50-65-1,43.5%,-6.7,-0.4,Texas A&M,163-156-4,51.1%,4.0,-0.1,74-80-1,48.1%,8.9,-1.1,Wake Forest,+8,−110,78-91-1,46.2%,-8.2,-0.6,Texas A&M,-8,−110,97-94-3,50.8%,8.6,-0.8
13,88.7,9:00 PM,Lloyd Noble Center,108,Ga Tech,40,Oklahoma,Georgia Tech,Georgia Tech,Oklahoma,Oklahoma,+12,−112,True,-12,−108,False,Ga Tech,2-5-0,28.6%,6.0,-6.3,0,0,0.0,0.0,Oklahoma,4-3-0,57.1%,15.7,1.8,2-2-0,50.0%,24.5,-1.6,Ga Tech,+12,−112,0-2-0,0.0%,-15.5,-11.0,Oklahoma,-12,−108,2-3-0,40.0%,20.0,-1.5,13,88.7,9:00 PM,Lloyd Noble Center,108,Ga Tech,40,Oklahoma,Georgia Tech,Georgia Tech,Oklahoma,Oklahoma,+12,−112,True,-12,−108,False,Ga Tech,397-381-9,51.0%,1.5,-0.1,157-145-4,52.0%,-5.6,0.7,Oklahoma,394-399-14,49.7%,5.9,0.3,192-169-5,53.2%,12.9,1.2,Ga Tech,+12,−112,237-213-7,52.7%,-6.5,0.5,Oklahoma,-12,−108,239-251-9,48.8%,9.7,0.0,13,88.7,9:00 PM,Lloyd Noble Center,108,Ga Tech,40,Oklahoma,Georgia Tech,Georgia Tech,Oklahoma,Oklahoma,+12,−112,True,-12,−108,False,Ga Tech,166-144-4,53.6%,-0.1,0.4,67-50-1,57.3%,-5.8,1.7,Oklahoma,156-167-6,48.3%,4.4,0.2,79-74-2,51.6%,11.1,0.9,Ga Tech,+12,−112,107-93-3,53.5%,-6.4,0.7,Oklahoma,-12,−108,87-104-2,45.6%,10.0,-0.3
14,87.7,7:00 PM,Mizzou Arena,124,California,46,Missouri,California,California,Missouri,Missouri,+9,−108,True,-9,−112,False,California,3-3-1,50.0%,8.7,-0.6,1-1-0,50.0%,-5.5,1.5,Missouri,3-4-0,42.9%,27.1,5.2,3-3-0,50.0%,33.0,+6.8,California,+9,−108,1-1-0,50.0%,-5.5,1.5,Missouri,-9,−112,3-3-0,50.0%,33.0,6.8,14,87.7,7:00 PM,Mizzou Arena,124,California,46,Missouri,California,California,Missouri,Missouri,+9,−108,True,-9,−112,False,California,407-417-17,49.4%,0.9,-0.6,154-151-4,50.5%,-5.8,-0.5,Missouri,374-405-20,48.0%,3.4,-0.4,187-182-15,50.7%,10.7,0.6,California,+9,−108,190-206-5,48.0%,-8.2,-0.9,Missouri,-9,−112,203-209-10,49.3%,9.3,-0.1,14,87.7,7:00 PM,Mizzou Arena,124,California,46,Missouri,California,California,Missouri,Missouri,+9,−108,True,-9,−112,False,California,153-169-5,47.5%,-3.0,-1.3,51-61-0,45.5%,-10.3,-2.2,Missouri,145-166-7,46.6%,-0.6,-0.8,74-83-5,47.1%,5.5,-0.8,California,+9,−108,98-102-1,49.0%,-9.5,-0.9,Missouri,-9,−112,56-70-4,44.4%,9.3,-1.2
15,86.5,7:00 PM,Legacy Center,100,Santa Clara,83,Mcneese St,Santa Clara,Santa Clara,McNeese,McNeese St.,+6.5,−110,True,-6.5,−110,False,Santa Clara,3-5-0,37.5%,2.0,-0.9,0-1-0,0.0%,-26.0,-18.5,Mcneese St,3-3-0,50.0%,9.3,-0.9,1-0-0,100.0%,30.5,+4.0,Santa Clara,+6.5,−110,1-1-0,50.0%,-4.5,1.8,Mcneese St,-6.5,−110,2-3-0,40.0%,3.8,-3.0,15,86.5,7:00 PM,Legacy Center,100,Santa Clara,83,Mcneese St,Santa Clara,Santa Clara,McNeese,McNeese St.,+6.5,−110,True,-6.5,−110,False,Santa Clara,384-372-19,50.8%,0.4,-0.3,161-143-6,53.0%,-5.1,0.2,Mcneese St,96-105-4,47.8%,-0.6,-0.3,31-38-0,44.9%,8.2,-1.8,Santa Clara,+6.5,−110,210-191-13,52.4%,-7.9,0.0,Mcneese St,-6.5,−110,38-44-0,46.3%,6.6,-0.7,15,86.5,7:00 PM,Legacy Center,100,Santa Clara,83,Mcneese St,Santa Clara,Santa Clara,McNeese,McNeese St.,+6.5,−110,True,-6.5,−110,False,Santa Clara,152-144-8,51.4%,0.3,0.1,58-45-3,56.3%,-4.9,1.0,Mcneese St,85-94-4,47.5%,0.3,-0.5,30-37-0,44.8%,9.7,-1.8,Santa Clara,+6.5,−110,84-70-6,54.6%,-8.2,0.3,Mcneese St,-6.5,−110,34-43-0,44.2%,6.6,-1.0
16,85.5,7:00 PM,Conte Forum,71,S Carolina,128,Boston Col,South Carolina,South Carolina,Boston College,Boston College,-4.5,−105,False,+4.5,−115,True,S Carolina,3-4-0,42.9%,6.0,-2.1,0-1-0,0.0%,-16.0,-8.0,Boston Col,4-4-0,50.0%,4.6,-0.1,2-2-0,50.0%,7.0,-4.1,Boston Col,+4.5,−115,2-1-0,66.7%,-6.7,0.7,S Carolina,-4.5,−105,3-2-0,60.0%,13.4,-0.5,16,85.5,7:00 PM,Conte Forum,71,S Carolina,128,Boston Col,South Carolina,South Carolina,Boston College,Boston College,-4.5,−105,False,+4.5,−115,True,S Carolina,385-396-10,49.3%,1.4,-0.4,153-140-1,52.2%,-5.6,0.2,Boston Col,378-373-22,50.3%,0.0,0.0,163-194-8,45.7%,3.9,-1.4,Boston Col,+4.5,−115,232-216-15,51.8%,-7.1,0.7,S Carolina,-4.5,−105,175-193-6,47.6%,7.0,-1.0,16,85.5,7:00 PM,Conte Forum,71,S Carolina,128,Boston Col,South Carolina,South Carolina,Boston College,Boston College,-4.5,−105,False,+4.5,−115,True,S Carolina,162-149-4,52.1%,1.8,0.0,59-51-1,53.6%,-4.5,0.5,Boston Col,146-161-4,47.6%,-2.9,-0.2,72-80-1,47.4%,1.4,-0.7,Boston Col,+4.5,−115,102-113-4,47.4%,-8.1,0.3,S Carolina,-4.5,−105,82-75-2,52.2%,7.8,-0.5
17,85.3,7:30 PM,Simon Skjodt Assembly Hall,136,Sam Hous St,43,Indiana,Sam Houston,Sam Houston St.,Indiana,Indiana,+13.5,−112,True,-13.5,−108,False,Sam Hous St,2-5-0,28.6%,1.0,-2.8,2-3-0,40.0%,-4.0,-1.4,Indiana,3-4-0,42.9%,7.6,-3.6,2-2-0,50.0%,20.3,+0.4,Sam Hous St,+13.5,−112,0-2-0,0.0%,-26.5,-13.3,Indiana,-13.5,−108,3-3-0,50.0%,11.5,-3.2,17,85.3,7:30 PM,Simon Skjodt Assembly Hall,136,Sam Hous St,43,Indiana,Sam Houston,Sam Houston St.,Indiana,Indiana,+13.5,−112,True,-13.5,−108,False,Sam Hous St,137-111-6,55.2%,4.9,1.0,64-52-4,55.2%,-3.2,0.6,Indiana,414-424-16,49.4%,4.6,-0.1,233-188-4,55.3%,11.6,1.2,Sam Hous St,+13.5,−112,60-59-3,50.4%,-8.7,-0.2,Indiana,-13.5,−108,262-251-10,51.1%,10.3,-0.1,17,85.3,7:30 PM,Simon Skjodt Assembly Hall,136,Sam Hous St,43,Indiana,Sam Houston,Sam Houston St.,Indiana,Indiana,+13.5,−112,True,-13.5,−108,False,Sam Hous St,118-90-5,56.7%,6.3,1.4,62-45-3,57.9%,-2.2,1.1,Indiana,165-165-5,50.0%,4.6,-0.2,101-76-0,57.1%,11.5,0.8,Sam Hous St,+13.5,−112,50-46-2,52.1%,-7.8,0.3,Indiana,-13.5,−108,105-98-3,51.7%,11.0,-0.1
18,83.2,7:00 PM,Michael J. Hagan Arena,123,Princeton,98,St Josephs,Princeton,Princeton,Saint Josephs,Saint Joseph'S,N/A,N/A,False,N/A,N/A,False,Princeton,4-5-0,44.4%,6.6,-2.6,1-1-0,50.0%,7.0,0.5,St Josephs,3-4-0,42.9%,6.6,-0.3,1-3-0,25.0%,9.3,-5.5,St Josephs,N/A,N/A,2-1-0,66.7%,-0.3,6.8,Princeton,N/A,N/A,4-5-0,44.4%,6.6,-2.6,18,83.2,7:00 PM,Michael J. Hagan Arena,123,Princeton,98,St Josephs,Princeton,Princeton,Saint Josephs,Saint Joseph'S,N/A,N/A,False,N/A,N/A,False,Princeton,331-302-9,52.3%,4.7,0.3,176-133-6,57.0%,0.7,0.9,St Josephs,402-385-20,51.1%,1.6,0.3,156-170-7,47.9%,5.2,-0.4,St Josephs,N/A,N/A,190-175-12,52.1%,-6.0,0.7,Princeton,N/A,N/A,207-205-4,50.2%,7.9,-0.2,18,83.2,7:00 PM,Michael J. Hagan Arena,123,Princeton,98,St Josephs,Princeton,Princeton,Saint Josephs,Saint Joseph'S,N/A,N/A,False,N/A,N/A,False,Princeton,121-116-3,51.1%,6.1,0.8,60-50-3,54.6%,2.3,1.9,St Josephs,157-148-7,51.5%,-1.0,0.0,68-67-2,50.4%,3.3,-0.4,St Josephs,N/A,N/A,92-79-6,53.8%,-6.7,0.6,Princeton,N/A,N/A,85-77-1,52.5%,8.3,1.1
19,78.1,8:00 PM,Banterra Center,73,Bradley,178,S Illinois,Bradley,Bradley,Southern Illinois,Southern Illinois,-3.5,−115,False,+3.5,−105,True,Bradley,4-3-0,57.1%,16.8,0.0,0-1-0,0.0%,-17.0,-15.5,S Illinois,3-3-1,50.0%,2.6,1.2,1-0-0,100.0%,23.5,+18.0,S Illinois,+3.5,−105,1-2-1,33.3%,-12.0,-1.8,Bradley,-3.5,−115,4-2-0,66.7%,14.2,2.6,19,78.1,8:00 PM,Banterra Center,73,Bradley,178,S Illinois,Bradley,Bradley,Southern Illinois,Southern Illinois,-3.5,−115,False,+3.5,−105,True,Bradley,390-400-22,49.4%,0.6,0.3,142-189-5,42.9%,-6.6,-1.2,S Illinois,397-394-25,50.2%,2.0,-0.2,174-180-9,49.2%,7.1,0.1,S Illinois,+3.5,−105,170-173-9,49.6%,-6.3,-0.3,Bradley,-3.5,−115,190-169-13,52.9%,7.2,0.8,19,78.1,8:00 PM,Banterra Center,73,Bradley,178,S Illinois,Bradley,Bradley,Southern Illinois,Southern Illinois,-3.5,−115,False,+3.5,−105,True,Bradley,155-155-10,50.0%,1.4,0.6,49-72-4,40.5%,-6.4,-1.6,S Illinois,149-144-12,50.9%,1.3,-0.1,72-63-4,53.3%,6.8,0.3,S Illinois,+3.5,−105,64-73-6,46.7%,-7.3,-0.8,Bradley,-3.5,−115,84-69-7,54.9%,8.6,1.5
20,78.0,7:00 PM,Atlantic Union Bank Center,142,E Tenn St,126,James Mad,ETSU,East Tennesee St.,James Madison,James Madison,+3.5,−115,True,-3.5,−105,False,E Tenn St,3-3-0,50.0%,13.4,4.3,1-1-0,50.0%,7.0,11.3,James Mad,3-4-0,42.9%,6.6,-1.1,1-1-0,50.0%,17.7,+1.8,E Tenn St,+3.5,−115,1-1-0,50.0%,7.0,11.3,James Mad,-3.5,−105,3-2-0,60.0%,2.8,-0.4,20,78.0,7:00 PM,Atlantic Union Bank Center,142,E Tenn St,126,James Mad,ETSU,East Tennesee St.,James Madison,James Madison,+3.5,−115,True,-3.5,−105,False,E Tenn St,244-213-10,53.4%,4.1,0.6,114-97-5,54.0%,-2.5,0.9,James Mad,351-365-16,49.0%,-0.5,-0.6,139-177-4,44.0%,3.7,-1.8,E Tenn St,+3.5,−115,105-85-4,55.3%,-6.6,1.1,James Mad,-3.5,−105,138-150-6,47.9%,5.6,-1.0,20,78.0,7:00 PM,Atlantic Union Bank Center,142,E Tenn St,126,James Mad,ETSU,East Tennesee St.,James Madison,James Madison,+3.5,−115,True,-3.5,−105,False,E Tenn St,155-142-6,52.2%,5.7,0.6,71-61-3,53.8%,-0.4,1.3,James Mad,142-144-6,49.7%,2.9,0.0,60-72-1,45.5%,7.1,-1.2,E Tenn St,+3.5,−115,62-50-2,55.4%,-4.8,1.7,James Mad,-3.5,−105,71-69-3,50.7%,6.8,-0.4
21,77.5,10:00 PM,Maples Pavilion,169,Utah Valley,89,Stanford,Utah Valley,Utah Valley,Stanford,Stanford,+11,−110,True,-11,−110,False,Utah Valley,2-4-0,33.3%,5.0,-2.6,1-2-0,33.3%,-4.0,-1.8,Stanford,5-3-0,62.5%,10.6,-1.9,4-2-0,66.7%,15.0,-1.8,Utah Valley,+11,−110,1-1-0,50.0%,-3.0,3.0,Stanford,-11,−110,4-3-0,57.1%,11.9,-2.7,21,77.5,10:00 PM,Maples Pavilion,169,Utah Valley,89,Stanford,Utah Valley,Utah Valley,Stanford,Stanford,+11,−110,True,-11,−110,False,Utah Valley,139-120-2,53.7%,3.2,1.3,67-58-2,53.6%,-4.7,1.1,Stanford,433-398-20,52.1%,5.2,0.3,213-182-8,53.9%,10.9,0.8,Utah Valley,+11,−110,66-59-1,52.8%,-6.6,1.8,Stanford,-11,−110,286-246-12,53.8%,10.1,0.4,21,77.5,10:00 PM,Maples Pavilion,169,Utah Valley,89,Stanford,Utah Valley,Utah Valley,Stanford,Stanford,+11,−110,True,-11,−110,False,Utah Valley,126-105-2,54.6%,3.1,1.6,64-50-2,56.1%,-3.5,1.6,Stanford,155-161-9,49.1%,1.5,-0.4,85-72-3,54.1%,7.7,1.0,Utah Valley,+11,−110,61-52-1,54.0%,-5.9,2.0,Stanford,-11,−110,88-81-3,52.1%,8.3,-0.3
22,77.2,7:00 PM,Michael B. Fleming Gymnasium,131,High Point,143,Nc-Grnsboro,High Point,High Point,,UNC Greensboro,-1.5,−110,False,N/A,N/A,False,High Point,2-6-0,25.0%,11.9,-4.8,0,0,0.0,0.0,Nc-Grnsboro,4-2-0,66.7%,6.0,1.7,1-0-0,100.0%,27.0,+3.5,Nc-Grnsboro,N/A,N/A,2-0-0,100.0%,-12.0,3.8,High Point,-1.5,−110,2-6-0,25.0%,9.5,-4.8,22,77.2,7:00 PM,Michael B. Fleming Gymnasium,131,High Point,143,Nc-Grnsboro,High Point,High Point,,UNC Greensboro,-1.5,−110,False,N/A,N/A,False,High Point,117-126-2,48.2%,0.5,-1.3,55-53-2,50.9%,-7.1,-1.6,Nc-Grnsboro,317-347-18,47.7%,0.0,0.3,126-149-10,45.8%,6.1,-0.1,Nc-Grnsboro,N/A,N/A,166-189-13,46.8%,-8.5,0.6,High Point,-1.5,−110,49-60-0,45.0%,5.2,-1.6,22,77.2,7:00 PM,Michael B. Fleming Gymnasium,131,High Point,143,Nc-Grnsboro,High Point,High Point,,UNC Greensboro,-1.5,−110,False,N/A,N/A,False,High Point,108-108-2,50.0%,1.7,-1.1,49-46-2,51.6%,-5.6,-1.7,Nc-Grnsboro,152-151-6,50.2%,5.3,0.9,63-66-3,48.8%,11.4,0.7,Nc-Grnsboro,N/A,N/A,58-51-3,53.2%,-5.1,1.9,High Point,-1.5,−110,48-52-0,48.0%,5.8,-1.2
23,76.4,7:00 PM,Williams Arena at Minges Coliseum,139,Nc-Wilmgton,137,E Carolina,UNCW,UNC Wilmington,East Carolina,East Carolina,N/A,N/A,False,-6.5,−108,False,Nc-Wilmgton,4-2-0,66.7%,8.1,0.8,1-1-0,50.0%,-7.0,0.8,E Carolina,3-3-0,50.0%,13.6,0.8,2-1-0,66.7%,18.6,+2.3,E Carolina,-6.5,−108,1-0-0,100.0%,1.0,4.5,Nc-Wilmgton,N/A,N/A,2-2-0,50.0%,3.5,-3.0,23,76.4,7:00 PM,Williams Arena at Minges Coliseum,139,Nc-Wilmgton,137,E Carolina,UNCW,UNC Wilmington,East Carolina,East Carolina,N/A,N/A,False,-6.5,−108,False,Nc-Wilmgton,383-354-24,52.0%,0.6,0.2,176-177-12,49.9%,-5.3,-0.4,E Carolina,304-355-19,46.1%,-1.9,-0.8,145-167-8,46.5%,3.6,-1.0,E Carolina,-6.5,−108,215-240-13,47.3%,-8.9,-0.3,Nc-Wilmgton,N/A,N/A,179-159-6,53.0%,6.9,0.2,23,76.4,7:00 PM,Williams Arena at Minges Coliseum,139,Nc-Wilmgton,137,E Carolina,UNCW,UNC Wilmington,East Carolina,East Carolina,N/A,N/A,False,-6.5,−108,False,Nc-Wilmgton,146-140-9,51.1%,2.7,0.3,65-64-6,50.4%,-3.6,-0.1,E Carolina,138-142-5,49.3%,-2.9,-0.6,77-67-2,53.5%,2.3,-0.3,E Carolina,-6.5,−108,94-97-4,49.2%,-9.5,-0.5,Nc-Wilmgton,N/A,N/A,71-75-3,48.6%,6.4,0.0
23,76.4,7:00 PM,EagleBank Arena,189,Nc-Asheville,77,Geo Mason,UNC Asheville,UNC Asheville,George Mason,George Mason,+14,−112,True,-14,−108,False,Nc-Asheville,3-3-0,50.0%,-5.2,-0.8,3-2-0,60.0%,-7.8,-0.9,Geo Mason,5-3-0,62.5%,15.3,4.7,4-1-0,80.0%,27.4,+8.8,Nc-Asheville,+14,−112,2-1-0,66.7%,-16.0,-1.5,Geo Mason,-14,−108,5-2-0,71.4%,20.1,6.1,23,76.4,7:00 PM,EagleBank Arena,189,Nc-Asheville,77,Geo Mason,UNC Asheville,UNC Asheville,George Mason,George Mason,+14,−112,True,-14,−108,False,Nc-Asheville,125-119-5,51.2%,0.0,-0.2,54-60-2,47.4%,-7.8,-1.4,Geo Mason,389-380-20,50.6%,2.5,0.4,178-171-10,51.0%,7.2,0.4,Nc-Asheville,+14,−112,65-64-2,50.4%,-10.1,-0.2,Geo Mason,-14,−108,213-210-17,50.4%,7.9,0.2,23,76.4,7:00 PM,EagleBank Arena,189,Nc-Asheville,77,Geo Mason,UNC Asheville,UNC Asheville,George Mason,George Mason,+14,−112,True,-14,−108,False,Nc-Asheville,105-104-3,50.2%,2.4,-0.2,50-54-2,48.1%,-5.2,-1.3,Geo Mason,148-154-5,49.0%,0.2,0.1,69-76-3,47.6%,4.7,-0.2,Nc-Asheville,+14,−112,54-54-1,50.0%,-9.5,0.0,Geo Mason,-14,−108,68-75-3,47.6%,6.2,-0.6
25,75.7,7:00 PM,Matthews Arena,130,La Salle,156,Northeastrn,La Salle,La Salle,,Northeastern,+1.5,−112,True,N/A,N/A,False,La Salle,5-3-0,62.5%,7.3,3.1,0-1-0,0.0%,3.0,-1.5,Northeastrn,6-2-0,75.0%,4.9,5.1,2-0-0,100.0%,9.5,+12.3,La Salle,+1.5,−112,0,0,0.0,0.0,Northeastrn,N/A,N/A,2-2-0,50.0%,8.5,4.8,25,75.7,7:00 PM,Matthews Arena,130,La Salle,156,Northeastrn,La Salle,La Salle,,Northeastern,+1.5,−112,True,N/A,N/A,False,La Salle,344-380-20,47.5%,-1.6,-0.3,147-159-6,48.0%,-6.0,-0.3,Northeastrn,271-289-14,48.4%,-0.3,-0.3,95-115-7,45.2%,4.4,-1.0,La Salle,+1.5,−112,208-235-11,47.0%,-7.7,0.1,Northeastrn,N/A,N/A,139-148-7,48.4%,5.9,-0.4,25,75.7,7:00 PM,Matthews Arena,130,La Salle,156,Northeastrn,La Salle,La Salle,,Northeastern,+1.5,−112,True,N/A,N/A,False,La Salle,139-160-7,46.5%,-2.6,-0.7,56-64-3,46.7%,-7.3,-1.1,Northeastrn,143-157-8,47.7%,0.8,-0.3,54-61-3,47.0%,4.8,-0.5,La Salle,+1.5,−112,84-94-4,47.2%,-7.8,0.2,Northeastrn,N/A,N/A,82-85-3,49.1%,6.4,0.3
